,id,initiative,mistral_7b_vote,mistral_7b_for_prob,mistral_7b_against_prob,mistral_7b_abstain_prob
251,110/000056,"Convenio entre el Reino de España y el Principado de Andorra sobre cooperación en materia de lucha contra la delincuencia y seguridad, hecho ""ad referendum"" en Madrid el 2 de septiembre de 2015.",1,0.03637708219059059,0.1526016611637347,0.8110212566456747
252,110/000057,"Convenio entre el Reino de España y el Principado de Andorra sobre cooperación en materia de lucha contra la delincuencia y seguridad, hecho ""ad referendum"" en Madrid el 2 de septiembre de 2015.",1,0.03637708219059059,0.1526016611637347,0.8110212566456747
253,110/000058,"Declaración de aceptación por España de la adhesión de la República de Nicaragua al Convenio sobre la obtención de pruebas en el extranjero en materia civil o mercantil, hecho en La Haya el 18 de marzo de 1970.",1,0.06285324314380383,0.14094764162682322,0.7961991152293729
254,110/000059,"Acuerdo sobre supresión de los requisitos de visado para los titulares de pasaportes diplomáticos, especiales y de servicio entre el Reino de España y el Estado de Qatar, hecho en Madrid y Doha el 26 de octubre de 2020.",1,0.04408729897414345,0.13120375553257094,0.8247089454932857
255,110/000060,"Acuerdo entre el Reino de España y la República de Chile para el intercambio y protección recíproca de información clasificada en el ámbito de la defensa, hecho en Madrid el 3 de diciembre de 2020.",1,0.05393804857642815,0.16607250481429794,0.7799894466092739
256,110/000061,"Acuerdo sobre supresión de los requisitos de visado para los titulares de pasaportes diplomáticos, especiales y de servicio entre el Reino de España y el Estado de Qatar, hecho en Madrid y Doha el 26 de octubre de 2020.",1,0.04408729897414345,0.13120375553257094,0.8247089454932857
257,110/000062,"Convenio de Minamata sobre el Mercurio, hecho en Kumamoto el 10 de octubre de 2013.",1,0.03759301926080933,0.17897315163617217,0.7834338291030185
258,110/000063,"Acuerdo de protección de las inversiones entre la Unión Europea y sus Estados miembros, por una parte, y la República Socialista de Vietnam, por otra, hecho en Hanoi el 30 de junio de 2019.",1,0.07075666839875663,0.19325663073230384,0.7359867008689395
259,110/000064,"Acuerdo por el que se modifica el Tratado constitutivo del Mecanismo Europeo de Estabilidad entre el Reino de Bélgica, la República Federal de Alemania, la República de Estonia, Irlanda, la República Helénica, el Reino de España, la República Francesa, la República Italiana, la República de Chipre, la República de Letonia, la República de Lituania, el  Gran Ducado de Luxemburgo, la República de Malta, el Reino de los Países Bajos, la República de Austria, la República Portuguesa, la República de Eslovenia, la República Eslovaca y la República de Finlandia, hecho en Bruselas el 27 de enero y el 8 de febrero de 2021.",1,0.060871543747223776,0.18427090354651612,0.7548575527062601
260,110/000065,"Acuerdo por el que se modifica el Tratado constitutivo del Mecanismo Europeo de Estabilidad entre el Reino de Bélgica, la República Federal de Alemania, la República de Estonia, Irlanda, la República Helénica, el Reino de España, la República Francesa, la República Italiana, la República de Chipre, la República de Letonia, la República de Lituania, el  Gran Ducado de Luxemburgo, la República de Malta, el Reino de los Países Bajos, la República de Austria, la República Portuguesa, la República de Eslovenia, la República Eslovaca y la República de Finlandia, hecho en Bruselas el 27 de enero y el 8 de febrero de 2021.",1,0.060871543747223776,0.18427090354651612,0.7548575527062601
261,110/000066,"Acuerdo de protección de las inversiones entre la Unión Europea y sus Estados miembros, por una parte, y la República Socialista de Vietnam, por otra, hecho en Hanoi el 30 de junio de 2019.",1,0.07075666839875663,0.19325663073230384,0.7359867008689395
262,110/000067,"Acuerdo entre el Gobierno del Reino de España y el Gobierno de la República de Croacia para la protección mutua de la información clasificada, hecho en Zagreb el 15 de diciembre de 2020.",1,0.050366581755434334,0.17118208074995897,0.7784513374946067
263,110/000068,"Canje de Notas constitutivo de Acuerdo para la modificación del Convenio sobre transporte aéreo entre el Reino de España y los Estados Unidos Mexicanos, hecho en Madrid el 29 de enero de 2020 y 23 de febrero de 2021.",1,0.05578553807837221,0.15016438491051332,0.7940500770111145
264,110/000069,"Canje de Notas constitutivo de Acuerdo para la modificación del Convenio sobre transporte aéreo entre el Reino de España y los Estados Unidos Mexicanos, hecho en Madrid el 29 de enero de 2020 y 23 de febrero de 2021.",1,0.05578553807837221,0.15016438491051332,0.7940500770111145
265,110/000070,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Estado de Catar sobre el intercambio y protección mutua de la información clasificada, hecho en Madrid y Doha el 30 de marzo de 2021.",1,0.06755389302298934,0.15061938931620936,0.7818267176608014
266,110/000071,"Canje de Notas constitutivo de Acuerdo para la modificación del Convenio sobre transporte aéreo entre el Reino de España y los Estados Unidos Mexicanos, hecho en Madrid el 29 de enero de 2020 y 23 de febrero de 2021.",1,0.05578553807837221,0.15016438491051332,0.7940500770111145
267,110/000072,"Convenio de nacionalidad entre el Reino de España y la República Francesa, hecho en Montauban el 15 de marzo de 2021.",1,0.04394401632759559,0.19229474360728868,0.7637612400651157
268,110/000073,"Canje de Notas constitutivo de Acuerdo para la modificación del Convenio sobre transporte aéreo entre el Reino de España y los Estados Unidos Mexicanos, hecho en Madrid el 29 de enero de 2020 y 23 de febrero de 2021.",1,0.05578553807837221,0.15016438491051332,0.7940500770111145
269,110/000074,"Convenio de nacionalidad entre el Reino de España y la República Francesa, hecho en Montauban el 15 de marzo de 2021.",1,0.04394401632759559,0.19229474360728868,0.7637612400651157
270,110/000075,"Canje de Notas constitutivo de Acuerdo para la modificación del Convenio sobre transporte aéreo entre el Reino de España y los Estados Unidos Mexicanos, hecho en Madrid el 29 de enero de 2020 y 23 de febrero de 2021.",1,0.05578553807837221,0.15016438491051332,0.7940500770111145
271,110/000076,"Convenio sobre la eliminación de la violencia y el acoso en el mundo del trabajo, hecho en Ginebra el 21 de junio de 2019.",1,0.06611797076991277,0.18472058644136044,0.7491614427887268
272,110/000077,"Convenio sobre la eliminación de la violencia y el acoso en el mundo del trabajo, hecho en Ginebra el 21 de junio de 2019.",1,0.06611797076991277,0.18472058644136044,0.7491614427887268
273,110/000078,"Acuerdo sobre condiciones de ejercicio de la actividad de las flotas española y portuguesa en las aguas de ambos países entre el Reino de España y la República Portuguesa, hecho en Luxemburgo el 28 de junio de 2021.",1,0.0683716979172357,0.17153805112631015,0.7600902509564541
274,110/000079,"Acuerdo entre el Reino de España y la República de Honduras relativo a la regulación y ordenación de los flujos migratorios laborales entre ambos Estados, hecho en Madrid el 28 de mayo de 2021.",1,0.04862456569559252,0.18913849695684887,0.7622369373475586
275,110/000080,"Acuerdo entre el Reino de España y la República de Honduras relativo a la regulación y ordenación de los flujos migratorios laborales entre ambos Estados, hecho en Madrid el 28 de mayo de 2021.",1,0.04862456569559252,0.18913849695684887,0.7622369373475586
276,110/000081,"Acuerdo entre el Reino de España y la República de Honduras relativo a la regulación y ordenación de los flujos migratorios laborales entre ambos Estados, hecho en Madrid el 28 de mayo de 2021.",1,0.04862456569559252,0.18913849695684887,0.7622369373475586
277,110/000082,"Enmiendas al Convenio para el establecimiento de la Comisión General de Pesca del Mediterráneo, hechas en Roma el 20 de mayo de 2014.",1,0.11558986623006627,0.21474951169181503,0.6696606220781187
278,110/000083,"Acuerdo entre el Reino de España y la República de Colombia para la promoción y protección recíproca de inversiones y su Declaración Interpretativa, hecho en Madrid el 16 de septiembre de 2021.",1,0.04759411106302803,0.16890505600206634,0.7835008329349056
279,110/000084,"Protocolo Adicional a la Carta Social Europea en el que se establece un sistema de reclamaciones colectivas, y Declaración que España desea formular.",1,0.06281477896504481,0.15483884210730148,0.7823463789276537
280,110/000085,"Enmiendas al Convenio para el establecimiento de la Comisión General de Pesca del Mediterráneo, hechas en Roma el 20 de mayo de 2014.",1,0.11558986623006627,0.21474951169181503,0.6696606220781187
281,110/000086,"Enmiendas al Convenio para el establecimiento de la Comisión General de Pesca del Mediterráneo, hechas en Roma el 20 de mayo de 2014.",1,0.11558986623006627,0.21474951169181503,0.6696606220781187
282,110/000087,"Canje de Notas por el que se modifica el Acuerdo sobre transporte aéreo entre el Reino de España y los Emiratos Árabes Unidos, hecho en Madrid el 6 de abril y 12 de julio de 2021.",1,0.052524325939486895,0.19372990470052845,0.7537457693599847
283,110/000088,"Convenio sobre el trabajo en el sector pesquero, hecho en Ginebra el 14 de junio de 2007.",1,0.05319034841618793,0.17367490894298682,0.7731347426408253
284,110/000089,"Convenio sobre el trabajo en el sector pesquero, hecho en Ginebra el 14 de junio de 2007.",1,0.05319034841618793,0.17367490894298682,0.7731347426408253
285,110/000090,"Protocolo al Convenio relativo a la Construcción y Explotación de una Instalación Europea de Láser de Electrones Libres de Rayos X, relativo a la Adhesión del Gobierno del Reino de España, hecho en Berlín el 6 de octubre de 2011, y Declaración que España desea formular.",1,0.13829179415792262,0.12268506272973678,0.7390231431123406
286,110/000091,"Acuerdo relativo a los controles de exportación en el ámbito de defensa, hecho en París el 17 de septiembre de 2021.",1,0.0621765659320968,0.19967522665015514,0.7381482074177481
287,110/000092,"Enmiendas al Convenio para el establecimiento de la Comisión General de Pesca del Mediterráneo, hechas en Roma el 20 de mayo de 2014.",1,0.11558986623006627,0.21474951169181503,0.6696606220781187
288,110/000093,"Renovación de la Reserva formulada por España al Convenio penal sobre la corrupción, del Consejo de Europa, hecho en Estrasburgo el 27 de enero de 1999.",1,0.08025089987890889,0.17244458329824483,0.7473045168228463
289,110/000094,"Protocolo al Convenio relativo a la Construcción y Explotación de una Instalación Europea de Láser de Electrones Libres de Rayos X, relativo a la Adhesión del Gobierno del Reino de España, hecho en Berlín el 6 de octubre de 2011, y Declaración que España desea formular.",1,0.13829179415792262,0.12268506272973678,0.7390231431123406
290,110/000095,"Renovación de la Reserva formulada por España al Convenio penal sobre la corrupción, del Consejo de Europa, hecho en Estrasburgo el 27 de enero de 1999.",1,0.08025089987890889,0.17244458329824483,0.7473045168228463
291,110/000096,"Convenio sobre el trabajo decente para las trabajadoras y los trabajadores domésticos, hecho en Ginebra el 16 de junio de 2011.",1,0.05482782984137157,0.17352415959449474,0.7716480105641337
292,110/000097,"Renovación de la Reserva formulada por España al Convenio penal sobre la corrupción, del Consejo de Europa, hecho en Estrasburgo el 27 de enero de 1999.",1,0.08025089987890889,0.17244458329824483,0.7473045168228463
293,110/000098,"Renovación de la Reserva formulada por España al Convenio penal sobre la corrupción, del Consejo de Europa, hecho en Estrasburgo el 27 de enero de 1999.",1,0.08025089987890889,0.17244458329824483,0.7473045168228463
294,110/000099,"Acuerdo sobre Transporte Aéreo entre el Reino de España y la República Dominicana, hecho en Madrid el 21 de enero de 2022.",1,0.03880981697368993,0.17725879928599408,0.783931383740316
295,110/000100,"Tratado entre el Reino de España representado por el Ministerio de Educación y Formación Profesional y la República Checa representada por el Ministerio de Educación, Juventud y Deporte relativo al funcionamiento y actividad de las secciones bilingües checo-españolas en los institutos de la República Checa, hecho en Praga el 16 de noviembre de 2021. (Punto 34 del orden del día).",1,0.0347564599123601,0.1351719593746635,0.8300715807129764
296,110/000101,"Acuerdo sobre Transporte Aéreo entre la Unión Europea y sus Estados miembros, por una parte, y el Estado de Qatar, por otra, hecho en Luxemburgo el 18 de octubre de 2021, y Declaración que España desea formular.",1,0.057851372623803424,0.17165245415085162,0.7704961732253449
297,110/000102,"Acuerdo sobre Transporte Aéreo entre la Unión Europea y sus Estados miembros, por una parte, y el Estado de Qatar, por otra, hecho en Luxemburgo el 18 de octubre de 2021, y Declaración que España desea formular.",1,0.057851372623803424,0.17165245415085162,0.7704961732253449
298,110/000103,"Acuerdo sobre Transporte Aéreo entre la Unión Europea y sus Estados miembros, por una parte, y el Estado de Qatar, por otra, hecho en Luxemburgo el 18 de octubre de 2021, y Declaración que España desea formular.",1,0.057851372623803424,0.17165245415085162,0.7704961732253449
299,110/000104,"Acuerdo sobre Transporte Aéreo entre el Reino de España y la República Dominicana, hecho en Madrid el 21 de enero de 2022.",1,0.03880981697368993,0.17725879928599408,0.783931383740316
300,110/000105,"Acuerdo sobre Transporte Aéreo entre el Reino de España y la República Dominicana, hecho en Madrid el 21 de enero de 2022.",1,0.03880981697368993,0.17725879928599408,0.783931383740316
301,110/000106,"Tratado de Amistad, Buena Vecindad y Cooperación entre el Reino de España y la República Islámica de Mauritania, hecho en Madrid el 24 de julio de 2008. (Punto 40 del orden del día).",1,0.029263237699510763,0.14573431648069074,0.8250024458197985
302,110/000107,"Acuerdo entre el Gobierno del Reino de España y el Gobierno de la República de Azerbaiyán para el intercambio y la protección mutua de la información clasificada, hecho en Madrid el 14 de diciembre de 2021. (Punto 41 del orden del día).",1,0.03443274866277056,0.16265549568562848,0.802911755651601
303,110/000108,"Acuerdo de tramitación directa y en lectura única del Protocolo al Tratado del Atlántico Norte sobre la adhesión del Reino de Suecia, hecho en Bruselas el 5 de julio de 2022.",1,0.05285162553675349,0.15016858391534285,0.7969797905479037
304,110/000108,"Votación de conjunto del Protocolo al Tratado del Atlántico Norte sobre la adhesión del Reino de Suecia, hecho en Bruselas el 5 de julio de 2022, por tramitarse en lectura única.",1,0.05789747564886403,0.13528342961297804,0.8068190947381579
305,110/000109,"Acuerdo de tramitación directa y en lectura única del Protocolo al Tratado del Atlántico Norte sobre la adhesión de la República de Finlandia, hecho en Bruselas el 5 de julio de 2022.",1,0.060337401296826035,0.1562530726212234,0.7834095260819506
306,110/000109,"Votación de conjunto del Protocolo al Tratado del Atlántico Norte sobre la adhesión de la República de Finlandia, hecho en Bruselas el 5 de julio de 2022, por tramitarse en lectura única.",1,0.06865170305475109,0.14210564775808338,0.7892426491871656
307,110/000110,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Reino de Dinamarca sobre protección recíproca de información clasificada en el ámbito de la defensa, hecho en Madrid el 22 de marzo de 2022.",1,0.04574826923248593,0.15485919161345932,0.7993925391540547
308,110/000111,"Convenio entre el Reino de España y el Gobierno de la República de Guinea relativo a la cooperación en materia de seguridad y lucha contra la delincuencia, hecho en Madrid y Conakry el 29 de abril y el 19 de noviembre de 2019.",1,0.04625434615735944,0.18098054731066993,0.7727651065319706
309,110/000112,"Tratado de Amistad y Cooperación entre el Reino de España y la República Portuguesa, hecho en Trujillo el 28 de octubre de 2021.",1,0.07709793675074084,0.16755319802977095,0.7553488652194882
310,110/000113,"Acuerdo entre el Reino de España y la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO) relativo al centro auspiciado por la UNESCO (Categoría 2) denominado ""Centro Internacional sobre Reservas de Biosfera Mediterráneas"", hecho en Barcelona el 18 de mayo de 2022.",1,0.039571108753986416,0.16642067797470472,0.7940082132713089
311,110/000114,"Convenio entre el Reino de España y el Gobierno de la República de Guinea relativo a la cooperación en materia de seguridad y lucha contra la delincuencia, hecho en Madrid y Conakry el 29 de abril y el 19 de noviembre de 2019.",1,0.04625434615735944,0.18098054731066993,0.7727651065319706
312,110/000115,"Convenio del Consejo de Europa sobre el acceso a los documentos públicos, hecho en Tromsø el 18 de junio de 2009, así como Declaraciones y Reservas que España desea formular.",1,0.08582997489730035,0.21061193833623934,0.7035580867664604
313,110/000116,"Convenio del Consejo de Europa sobre el acceso a los documentos públicos, hecho en Tromsø el 18 de junio de 2009, así como Declaraciones y Reservas que España desea formular.",1,0.08582997489730035,0.21061193833623934,0.7035580867664604
314,110/000117,"Acuerdo entre el Reino de España y la Organización del Tratado del Atlántico Norte relativo a la cumbre de la OTAN que se celebrará en Madrid los días 28, 29 y 30 de junio de 2022, hecho en Bruselas el 20 de junio de 2022.",1,0.04497820652480323,0.18544022747423436,0.7695815660009624
315,110/000118,"Acuerdo entre el Reino de España y la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO) relativo a la organización de la Tercera Conferencia Mundial sobre la Educación Superior (CMES III), hecho en París el 17 de diciembre de 2020.",1,0.03999274560025648,0.1745861565666003,0.7854210978331432
316,110/000119,"Acuerdo entre el Reino de España y la República de Cabo Verde sobre el libre ejercicio de actividades remuneradas por familiares dependientes del personal diplomático, consular, administrativo y técnico de Misiones Diplomáticas y Oficinas Consulares, hecho en Praia el 29 de marzo de 2022.",1,0.041871111684870004,0.14782745218477958,0.8103014361303504
317,110/000120,"Acuerdo entre el Reino de España y la República de Cabo Verde sobre el libre ejercicio de actividades remuneradas por familiares dependientes del personal diplomático, consular, administrativo y técnico de Misiones Diplomáticas y Oficinas Consulares, hecho en Praia el 29 de marzo de 2022.",1,0.041871111684870004,0.14782745218477958,0.8103014361303504
318,110/000121,"Actas y Resoluciones aprobadas en el 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021.",1,0.09480288556689714,0.1976305741458395,0.7075665402872633
319,110/000122,"Actas y Resoluciones aprobadas en el 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021.",1,0.09480288556689714,0.1976305741458395,0.7075665402872633
320,110/000123,"Declaraciones relativas al Convenio Europeo de asistencia judicial en materia penal, a su Protocolo Adicional y a su Segundo Protocolo Adicional.",1,0.13729516493482338,0.1612892873391934,0.7014155477259832
321,110/000124,"Acuerdo entre el Reino de España y la República de Cabo Verde sobre el libre ejercicio de actividades remuneradas por familiares dependientes del personal diplomático, consular, administrativo y técnico de Misiones Diplomáticas y Oficinas Consulares, hecho en Praia el 29 de marzo de 2022.",1,0.041871111684870004,0.14782745218477958,0.8103014361303504
322,110/000125,"Acuerdo entre el Reino de España y la República de Cabo Verde sobre el libre ejercicio de actividades remuneradas por familiares dependientes del personal diplomático, consular, administrativo y técnico de Misiones Diplomáticas y Oficinas Consulares, hecho en Praia el 29 de marzo de 2022.",1,0.041871111684870004,0.14782745218477958,0.8103014361303504
323,110/000126,"Acuerdo sobre traslado de personas condenadas entre el Gobierno del Reino de España y el Gobierno de la República Federal de Nigeria, hecho ""ad referendum"" en Madrid el 1 de junio de 2022.",1,0.06716929913460981,0.16758144186318538,0.7652492590022049
324,110/000127,"Acuerdo entre el Reino de España y la República de Cabo Verde sobre el libre ejercicio de actividades remuneradas por familiares dependientes del personal diplomático, consular, administrativo y técnico de Misiones Diplomáticas y Oficinas Consulares, hecho en Praia el 29 de marzo de 2022.",1,0.041871111684870004,0.14782745218477958,0.8103014361303504
325,110/000128,"Acuerdo sobre la conservación de las poblaciones de murciélagos en Europa, hecho en Londres el 4 de diciembre de 1991, y de las Enmiendas a dicho Acuerdo adoptadas en Bristol el 20 de julio de 1995 y el 26 de julio de 2000.",1,0.10075711831853713,0.17364391754605757,0.7255989641354054
326,110/000129,"Acuerdo complementario del Convenio Básico de cooperación científica y técnica entre el Reino de España y los Estados Unidos Mexicanos para el financiamiento de programas y proyectos de cooperación, hecho ""ad referendum"" en Ciudad de México el 9 de marzo de 2022.",1,0.06669932850619717,0.15298312788730092,0.780317543606502
327,110/000130,"Acuerdo sobre traslado de personas condenadas entre el Gobierno del Reino de España y el Gobierno de la República Federal de Nigeria, hecho ""ad referendum"" en Madrid el 1 de junio de 2022.",1,0.06716929913460981,0.16758144186318538,0.7652492590022049
328,120/000001,"Proposición de Ley de modificación de la Ley 39/2006, de 14 de diciembre, de Promoción de la Autonomía Personal y Atención a las personas en situación de dependencia, en materia de participación en el coste de las prestaciones y servicios de las personas beneficiarias (corresponde a los números de expediente 120/000031/0000 de la X Legislatura y 120/000001/0000 de la XI Legislatura).",1,0.05104330952031595,0.18204975194592526,0.7669069385337588
329,120/000001,"Proposición de Ley de modificación de la Ley 39/2006, de 14 de diciembre, de Promoción de la Autonomía Personal y Atención a las personas en situación de dependencia, en materia de participación en el coste de las prestaciones y servicios de las personas beneficiarias (corresponde a los números de expediente 120/000031/0000 de la X Legislatura, 120/000001/0000 de la XI Legislatura, 120/000001/0000 de la XII Legislatura y 120/000001/0000 de la XIII Legislatura).",1,0.05644207727686505,0.17777963441087374,0.7657782883122612
330,120/000001,"Proposición de Ley de modificación de la Ley 39/2006, de 14 de diciembre, de Promoción de la Autonomía Personal y Atención a las personas en situación de dependencia, en materia de participación en el coste de las prestaciones y servicios de las personas beneficiarias (corresponde a los números de expediente 120/000031/0000 de la X Legislatura, 120/000001/0000 de la XI Legislatura, 120/000001/0000 de la XII Legislatura, 120/000001/0000 de la XIII Legislatura y 120/000001/0000 de la XIV Legislatura).",1,0.06676394710855954,0.16011732335624862,0.7731187295351918
331,120/000002,Proposición de Ley sobre establecimiento de una prestación de ingresos mínimos en el ámbito de protección de la Seguridad Social (corresponde a los números de expediente 120/000035/0000 de la X Legislatura y 120/000003/0000 de la XI Legislatura).,1,0.04270573208490551,0.16235460679599575,0.7949396611190988
332,120/000002,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final de la Proposición de Ley sobre establecimiento de una prestación de ingresos mínimos en el ámbito de protección de la Seguridad Social, presentada por el Grupo Parlamentario Socialista.",1,0.031911701529226934,0.16881897999333942,0.7992693184774337
333,120/000002,"Votación de la enmienda a la totalidad de texto alternativo a la Proposición de Ley sobre establecimiento de una prestación de ingresos mínimos en el ámbito de protección de la Seguridad Social, presentada por el Grupo Parlamentario Popular en el Congreso.",1,0.061349706378548544,0.18863222595332302,0.7500180676681284
334,120/000003,"Proposición de Ley sobre ratios de enfermeras para garantizar la seguridad del paciente en centros sanitarios y otros ámbitos (corresponde a los números de expediente 120/000018/0000 de la XII Legislatura, 120/000005/0000 de la XIII Legislatura y 120/00004/0000 de la XIV Legislatura).",1,0.04258856225653501,0.15187376781612197,0.805537669927343
335,120/000004,Proposición de Ley para una regularización extraordinaria para personas extranjeras en España (corresponde al número de expediente 120/000026/0000 de la XIV Legislatura).,1,0.05306405134033196,0.19015426364819038,0.7567816850114777
336,120/000004,"Votación de la enmienda a la totalidad de texto alternativo a la Proposición de Ley para una regularización extraordinaria para personas extranjeras en España, presentada por el Grupo Parlamentario VOX.",1,0.07175906678189346,0.19267359898034073,0.7355673342377658
337,120/000004,Proposición de Ley sobre ratios de enfermeras para garantizar la seguridad del paciente en centros sanitarios y otros ámbitos (corresponde a los números de expediente 120/000018/0000 de la XII Legislatura y 120/000005/0000 de la XIII Legislatura).,1,0.04247853966032794,0.16076101890268293,0.7967604414369891
338,120/000004,"Votación de la enmienda a la totalidad de texto alternativo a la Proposición de Ley sobre ratios de enfermeras para garantizar la seguridad del paciente en centros sanitarios y otros ámbitos (corresponde a los números de expediente 120/000018/0000 de la XII Legislatura y 120/000005/0000 de la XIII Legislatura), presentada por el Grupo Parlamentario Republicano.",1,0.0599377785971264,0.17586662092335453,0.7641956004795191
339,120/000009,Proposición de Ley para el reconocimiento de personalidad jurídica a la laguna del Mar Menor y su cuenca.,1,0.032443046304829554,0.15236547457497937,0.8151914791201911
340,120/000015,Proposición de Ley para la efectiva igualdad y equiparación salarial de las Policías del Estado español.,1,0.032379587353749475,0.1403724358461563,0.8272479768000942
341,121/000001,Proyecto de Ley Orgánica de representación paritaria y presencia equilibrada de mujeres y hombres.,1,0.027675989550164523,0.1570858128487787,0.8152381976010568
342,121/000001,"Votación de conjunto del Proyecto de Ley Orgánica de representación paritaria y presencia equilibrada de mujeres y hombres, por tener la misma carácter orgánico.",1,0.04804304856188154,0.1436335414542859,0.8083234099838326
343,121/000001,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley Orgánica de representación paritaria y presencia equilibrada de mujeres y hombres, presentada por el Grupo Parlamentario VOX.",1,0.042969067447355146,0.17611499034912445,0.7809159422035205
344,121/000001,"Votación conjunta de las enmiendas a la totalidad de devolución presentadas por los Grupos Parlamentarios Ciudadanos, VOX y Popular en el Congreso al Proyecto de Ley del Impuesto sobre Determinados Servicios Digitales.",1,0.048481506641219425,0.1635866318891474,0.7879318614696331
345,121/000002,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley del Impuesto sobre las Transacciones Financieras, presentadas por los Grupos Parlamentarios VOX, Ciudadanos y Popular en el Congreso.",1,0.04670465216892699,0.1629220576660467,0.7903732901650263
346,121/000002,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se aprueban medidas urgentes para la ejecución del Plan de Recuperación, Transformación y Resiliencia en materia de servicio público de justicia, función pública, régimen local y mecenazgo (procedente del Real Decreto-ley 6/2023, de 19 de diciembre), presentada por el Grupo Parlamentario Popular en el Congreso.",1,0.052855196927884214,0.15134285081280063,0.7958019522593152
347,121/000003,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se adoptan medidas para afrontar las consecuencias económicas y sociales derivadas de los conflictos en Ucrania y Oriente Próximo, así como para paliar los efectos de la sequía (procedente del Real Decreto-ley 8/2023, de 27 de diciembre), presentada por el Grupo Parlamentario Popular en el Congreso.",1,0.059299340750987,0.13486858408886554,0.8058320751601474
348,121/000004,Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario.,1,0.03184191417190543,0.16620926235889857,0.8019488234691959
349,121/000004,"Votación de las solicitudes de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario, presentadas por los Grupos Parlamentarios Republicano y Popular en el Congreso.",1,0.04490384207039427,0.1628633911426991,0.7922327667869067
350,121/000004,"Votación del dictamen del Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario, teniendo en cuenta las correcciones técnicas distribuidas.",1,0.08631617584586425,0.16401338111371358,0.7496704430404222
351,121/000004,Proyecto de Ley reguladora de determinados aspectos de los servicios electrónicos de confianza.,1,0.036838470637618935,0.173651483733034,0.7895100456293471
352,121/000005,Proyecto de Ley por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales.,1,0.05398760463672325,0.19042491485171167,0.7555874805115651
353,121/000005,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales, presentada por el Grupo Parlamentario Popular en el Congreso.",1,0.05311740322133129,0.15397996699427963,0.7929026297843891
354,121/000005,Votación del Dictamen del Proyecto de Ley por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales.,1,0.08576875982718657,0.18991255523613917,0.7243186849366743
355,121/000006,Proyecto de Ley Orgánica del Derecho de Defensa.,1,0.057498605898992784,0.165452415516513,0.7770489785844942
356,121/000006,"Proyecto de Ley Orgánica sobre la utilización de los datos del Registro de Nombres de Pasajeros para la prevención, detección, investigación y enjuiciamiento de delitos de terrorismo y delitos graves.",1,0.0462899898219042,0.17019641957191609,0.7835135906061798
357,121/000006,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley Orgánica sobre la utilización de los datos del Registro de Nombres de Pasajeros para la prevención, detección, investigación y enjuiciamiento de delitos de terrorismo y delitos graves, presentada por el Grupo Parlamentario Plural.",1,0.05195119813572094,0.16216063175011117,0.7858881701141679
358,121/000006,Anexos (I a XV y nuevos),1,0.2418537545958223,0.12727387032884965,0.630872375075328
359,121/000006,"Disposiciones adicionales, transitorias, derogatorias y finales.",1,0.090442921578896,0.13427725307496988,0.7752798253461342
360,121/000006,"Organismos Autónomos y otros Organismos públicos, Agencias Estatales, Entidades del Sector Público Administrativo y Fondos carentes de Personalidad Jurídica, Entidades del Sector Público Empresarial y del Sector Público Fundacional. Anexo de Inversiones Reales",1,0.056770234997239384,0.1585447509233133,0.7846850140794474
361,121/000006,Sección 01 (Casa de S.M. El Rey),1,0.12565891788218195,0.11938548104195906,0.754955601075859
362,121/000006,Sección 02 (Cortes Generales),1,0.15352172514967904,0.0979144198519641,0.7485638549983569
363,121/000006,Sección 03 (Tribunal de Cuentas),1,0.11087816186990317,0.10902408229838385,0.7800977558317129
364,121/000006,Sección 04 (Tribunal Constitucional),1,0.10985650236104874,0.09788274297592961,0.7922607546630217
365,121/000006,Sección 06 (Deuda Pública),1,0.13064632857526837,0.1024440605286752,0.7669096108960565
366,121/000006,Sección 07 (Clases pasivas)   Sin enmiendas.,1,0.1781443656034146,0.0902040823285954,0.73165155206799
