,id,initiative,aguila7b_vote,aguila7b_for_prob,aguila7b_against_prob,aguila7b_abstain_prob
816,121/000123,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley reguladora de la protección de las personas que informen sobre infracciones normativas y de lucha contra la corrupción, presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",-1,0.06511685498300045,0.10567237653314795,0.8292107684838516
817,121/000123,Votación del dictamen del Proyecto de Ley reguladora de la protección de las personas que informen sobre infracciones normativas y de lucha contra la corrupción.,1,0.05370304941408102,0.09869649099438389,0.8476004595915351
818,121/000124,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley para la mejora de las condiciones de trabajo y de Seguridad Social de las personas trabajadoras al servicio del hogar (procedente del Real Decreto-ley 16/2022, de 6 de septiembre), presentada por el Grupo Parlamentario Plural (Sr. Boadella i Esteve).",-1,0.06172459921949966,0.0839807167473152,0.8542946840331851
819,121/000126,"Proyecto de Ley de trasposición de Directivas de la Unión Europea en materia de accesibilidad de determinados productos y servicios, migración de personas altamente cualificadas, tributaria y digitalización de actuaciones notariales y registrales; y por la que se modifica la Ley 12/2011, de 27 de mayo, sobre responsabilidad civil por daños nucleares o producidos por materiales radiactivos.",1,0.06795612784676827,0.12351090727017477,0.8085329648830569
820,121/000127,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 18/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Andalucía y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.07014721331482929,0.13612708696741957,0.7937256997177512
821,121/000128,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 26/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Canarias y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.07367204508108138,0.13905753419353784,0.7872704207253808
822,121/000129,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 16/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Cataluña y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.06697563468560443,0.1347159372137236,0.7983084281006719
823,121/000130,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 23/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunitat Valenciana y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.06057501667913781,0.1241758702770985,0.8152491130437637
824,121/000131,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 17/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Galicia y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.06833406374691474,0.12742436007261054,0.8042415761804748
825,121/000132,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 28/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de las Illes Balears y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.06539641484597412,0.12666265577909722,0.8079409293749287
826,121/000133,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se aprueban medidas de refuerzo de la protección de los consumidores de energía y de contribución a la reducción del consumo de gas natural en aplicación del ""Plan + seguridad para tu energía (+SE)"", así como medidas en materia de retribuciones del personal al servicio del sector público y de protección de las personas trabajadoras agrarias eventuales afectadas por la sequía (procedente del Real Decreto-ley 18/2022, de 18 de octubre), presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",-1,0.08318827161032684,0.09418225972500319,0.82262946866467
827,121/000134,Proyecto de Ley por la que se crea la Autoridad Administrativa Independiente de Defensa del Cliente Financiero para la resolución extrajudicial de conflictos entre las entidades financieras y sus clientes.,1,0.11143560489531174,0.15143600896111342,0.7371283861435749
828,121/000134,"Votación del Dictamen del Proyecto de Ley por la que se crea la Autoridad Administrativa Independiente de Defensa del Cliente Financiero para la resolución extrajudicial de conflictos entre las entidades financieras y sus clientes, teniendo en cuenta las correcciones técnicas distribuidas.",1,0.06841457383340148,0.11327601365367604,0.8183094125129224
829,121/000136,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de Movilidad Sostenible, presentada por el Grupo Parlamentario Plural (Sr. Errejón Galván).",1,0.07143194515184613,0.11278061553158363,0.8157874393165703
830,121/000137,Proyecto de Ley del Cine y de la Cultura Audiovisual.,1,0.09381854351894356,0.08929877774231568,0.8168826787387408
831,121/000138,"Proyecto de Ley de creación de la Oficina Española de Derechos de Autor y Conexos, O.A.",1,0.0608212908345484,0.13119134763523116,0.8079873615302204
832,121/000139,"Proyecto de Ley por la que se modifica la Ley 58/2003, de 17 de diciembre, General Tributaria, en transposición de la Directiva (UE) 2021/514 del Consejo de 22 de marzo de 2021 por la que se modifica la Directiva 2011/16/UE relativa a la cooperación administrativa en el ámbito de la fiscalidad.",-1,0.04685646193680137,0.15167716267952117,0.8014663753836775
833,121/000142,"Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra.",-1,0.08067523807664888,0.10630711681992144,0.8130176451034297
834,121/000142,"Votación de conjunto del texto del Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra, por tramitarse en lectura única, teniendo en cuenta las correcciones técnicas distribuidas.",-1,0.0516572017888202,0.09518003576573354,0.8531627624454463
835,121/000142,"Votación de las enmiendas a la totalidad al Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra, presentadas por los Grupos Parlamentarios Ciudadanos y VOX.",-1,0.07239880210742775,0.12753539252903293,0.8000658053635393
836,121/000143,"Votación de conjunto del texto del Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco, por tramitarse en lectura única, teniendo en cuenta las correcciones técnicas distribuidas.",-1,0.04517949095524994,0.09136492335947441,0.8634555856852757
837,121/000143,"Votación de las enmiendas a la totalidad al Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco, presentadas por los Grupos Parlamentarios Ciudadanos y VOX.",-1,0.06540012374572834,0.11977645462205788,0.8148234216322138
838,121/000144,Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2022-2026.,1,0.11298503761439231,0.10597883324152757,0.7810361291440802
839,121/000144,"Votación de conjunto del texto del Proyecto de Ley por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2022-2026, por tramitarse en lectura única, teniendo en cuenta las correcciones técnicas distribuidas.",-1,0.07126305613750261,0.08806953875767401,0.8406674051048234
840,121/000144,"Votación de las enmiendas a la totalidad al Proyecto de Ley por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2022-2026, presentadas por los Grupos Parlamentarios Ciudadanos y VOX.",-1,0.06275097024097481,0.1499916203473644,0.7872574094116608
841,121/000150,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de medidas urgentes para la ampliación de derechos de los pensionistas, la reducción de la brecha de género y el establecimiento de un nuevo marco de sostenibilidad del sistema público de pensiones (procedente del Real Decreto-ley 2/2023, de 16 de marzo), presentada por el Grupo Parlamentario Plural (Sres. Boadella Esteve y Bel Accensi).",-1,0.05429390842411404,0.07111239562727954,0.8745936959486065
842,121/000153,"Votación de las solicitudes de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales, presentadas por los Grupos Parlamentarios Plural (Sra. Nogueras i Camero) y Popular en el Congreso.",-1,0.10190996693381675,0.11759394432581892,0.7804960887403644
843,122/000001,"Proposición de Ley del Grupo Parlamentario Socialista, sobre la suspensión del calendario de la implantación de la Ley Orgánica 8/2013, de 9 de diciembre, para la Mejora de la Calidad Educativa (Orgánica).",-1,0.08203738212290235,0.06573945521805584,0.8522231626590419
844,122/000002,"Proposición de Ley el Grupo Parlamentario Vasco (EAJ-PNV), de modificación de la Ley 11/2002, de 6 de mayo, reguladora del Centro Nacional de Inteligencia; y de la Ley Orgánica 2/2002, de 6 de mayo, reguladora del control judicial previo del Centro Nacional de Inteligencia.",-1,0.045632055116973366,0.07963476075755069,0.874733184125476
845,122/000003,"Proposición de Ley del Grupo Parlamentario Vasco (EAJ-PNV), de reforma de la Ley Orgánica 4/2015, de 30 de marzo, de protección de la seguridad ciudadana (Orgánica).",1,0.050611026244409975,0.06550957076987986,0.8838794029857102
846,122/000003,"Votación de la enmienda a la totalidad de texto alternativo a la Proposición de Ley Orgánica de reforma de la Ley Orgánica 4/2015, de 30 de marzo, de protección de la seguridad ciudadana, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.046762942231634345,0.11970777708607955,0.8335292806822862
847,122/000004,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",1,0.07337036287549506,0.1157099111656476,0.8109197259588573
848,122/000004,"Proposición de Ley Orgánica del Grupo Parlamentario Vasco (EAJ-PNV), de reforma de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",1,0.0710442947146038,0.08286667999725116,0.846089025288145
849,122/000004,"Acuerdo de tramitación directa y en lectura única de la Proposición de Ley sobre la modificación de la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",1,0.05522270520438975,0.11338972785916848,0.8313875669364418
850,122/000004,"Proposición de Ley del Grupo Parlamentario Socialista, sobre la modificación de la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",1,0.04414445920929101,0.07702011159771906,0.87883542919299
851,122/000004,"Proposición de Ley por la que se modifica la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",1,0.05665725096095577,0.10861592936790436,0.8347268196711398
852,122/000004,"Proposición de Ley sobre la modificación de la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",1,0.057212787281195485,0.0882890713860401,0.8544981413327644
853,122/000006,"Proposición de Ley del Grupo Parlamentario Plurinacional SUMAR, Orgánica de reforma de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal para la protección de la libertad de expresión.",1,0.06429089323893583,0.060949424095718775,0.8747596826653454
854,122/000007,"Proposición de Ley del Grupo Parlamentario de Esquerra Republicana, Orgánica por la que se modifica la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para ampliar el derecho de sufragio activo a los mayores de 16 años.",1,0.06956739183644374,0.0731922361513274,0.8572403720122288
855,122/000007,"Proposición de Ley del Grupo Parlamentario Republicano, para garantizar el derecho a la autonomía de la voluntad de los y las deportistas.",1,0.12730486939556251,0.11938882029523157,0.7533063103092059
856,122/000008,"Enmienda a la totalidad de texto alternativo a la Proposición de Ley Orgánica de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, relativa a la mejora de la justicia universal, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.04531574126522561,0.200664827720677,0.7540194310140974
857,122/000008,"Proposición de Ley Orgánica del Grupo Parlamentario de Esquerra Republicana, de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, relativa a la mejora de la justicia universal.",1,0.059915952970649215,0.07984913337670951,0.8602349136526413
858,122/000009,"Proposición de Ley del Grupo Parlamentario VOX, Orgánica para la modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de delitos contra la libertad e indemnidad sexuales.",1,0.05795921604097972,0.08554371363076065,0.8564970703282596
859,122/000009,"Proposición de Ley del Grupo Parlamentario Ciudadanos, de medidas de lucha contra la corrupción.",1,0.07546107751550798,0.1192157459226892,0.8053231765618029
860,122/000010,"Proposición de Ley del Grupo Parlamentario Socialista, de reforma de la Ley de 18 de junio de 1870 de reglas para el ejercicio de la Gracia de Indulto.",1,0.06716672694626499,0.08681341115442416,0.8460198618993109
861,122/000011,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, relativa a la publicidad de prestaciones y actividades sanitarias.",1,0.07224831390675968,0.07907903388180526,0.8486726522114351
862,122/000015,"Proposición de Ley del Grupo Parlamentario Socialista, de modificación del artículo 42.1 del Estatuto de los Trabajadores para garantizar la igualdad en las condiciones laborales de los trabajadores subcontratados.",1,0.0830033431342841,0.10117299981235998,0.8158236570533559
863,122/000015,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final de la Proposición de Ley de modificación del artículo 42.1 del Estatuto de los Trabajadores para garantizar la igualdad en las condiciones laborales de los trabajadores subcontratados, presentada por el Grupo Parlamentario Socialista.",1,0.215785163269041,0.07881414680120091,0.7054006899297581
864,122/000016,"Proposición de Ley del Grupo Parlamentario VOX, Orgánica de modificación de la Ley Orgánica 6/2002, de 27 de junio, de Partidos Políticos.",1,0.04915299291938487,0.10009143194072695,0.8507555751398882
865,122/000016,"Proposición de Ley del Grupo Parlamentario Plurinacional SUMAR, Orgánica de reforma de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para la protección de los derechos humanos y la jurisdicción universal en España.",1,0.06639580658440143,0.059247396960009885,0.8743567964555887
866,122/000017,"Del Grupo Parlamentario Popular en el Congreso, Orgánica sobre crímenes de ETA sin resolver y sus víctimas para el cumplimiento del informe de 21 de abril de 2022 del Comité de Peticiones del Parlamento Europeo (PE702.917v03-00).",1,0.057530639179995444,0.09138689318701525,0.8510824676329893
867,122/000018,"Proposición de Ley del Grupo Parlamentario VOX, Orgánica para garantizar la unidad de España.",1,0.08066886220547205,0.1223325262300475,0.7969986115644805
868,122/000019,"Proposición de Ley Orgánica de amnistía para la normalización institucional, política y social en Cataluña.",1,0.09044867969105252,0.12549119836334435,0.7840601219456032
869,122/000019,"Proposición de Ley del Grupo Parlamentario Confederal de Unidas Podemos-En Comú Podem-Galicia en Común, de derogación del plazo máximo previsto para la instrucción en la Ley de Enjuiciamiento Criminal.",1,0.05718101716682322,0.12732143504537274,0.815497547787804
870,122/000020,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal.",1,0.0653058407046347,0.10836671577742613,0.8263274435179392
871,122/000020,"Proposición de Ley del Grupo Parlamentario Vasco (EAJ-PNV), Orgánica de reforma de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal.",1,0.05686721836254508,0.08426013171285905,0.8588726499245959
872,122/000020,Proposición de Ley Orgánica de regulación de la eutanasia.,1,0.11477709161597831,0.11060532052155991,0.7746175878624618
873,122/000020,"Proposición de Ley del Grupo Parlamentario Socialista, Orgánica de regulación de la eutanasia.",1,0.10589990211031772,0.11397396551898374,0.7801261323706985
874,122/000022,"Proposición de Ley del Grupo Parlamentario Ciudadanos, Integral de Lucha contra la Corrupción y Protección de los Denunciantes.",1,0.06877713106963494,0.13035215407512735,0.8008707148552376
875,122/000022,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera.",1,0.10090176897583839,0.11527074928978638,0.7838274817343752
876,122/000022,"Proposición de Ley del Grupo Parlamentario Socialista, Orgánica de reforma de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera.",1,0.08698499067533463,0.0927342555945021,0.8202807537301633
877,122/000024,"Proposición de Ley del Grupo Parlamentario VOX, Orgánica por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para la reforma del procedimiento de elección de los vocales del Consejo General del Poder Judicial.",1,0.045389874213701865,0.08136057787761054,0.8732495479086876
878,122/000024,"Proposición de Ley del Grupo Parlamentario Mixto, de derogación de la Ley Orgánica 15/2015, de 16 de octubre, de reforma de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional, para la ejecución de las resoluciones del Tribunal Constitucional como garantía del Estado de Derecho (Orgánica).",-1,0.06611154551048316,0.1271201553927764,0.8067682990967404
879,122/000024,"Proposición de Ley del Grupo Parlamentario Confederal de Unidas Podemos-En Comú Podem-Galicia en Común, de derogación del plazo máximo previsto para la instrucción en la Ley de Enjuiciamiento Criminal.",1,0.05718101716682322,0.12732143504537274,0.815497547787804
880,122/000024,"Votación de la enmienda a la totalidad de texto alternativo a la Proposición de Ley de derogación del plazo máximo previsto para la instrucción en la Ley de Enjuiciamiento Criminal, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.045968490530543596,0.11148250341211739,0.8425490060573391
881,122/000025,"Enmienda a la totalidad de texto alternativo a la Proposición de Ley Orgánica de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.050192028622931456,0.24368303254402685,0.7061249388330417
882,122/000025,"Proposición de Ley Orgánica del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal.",1,0.062324192958659805,0.1022208496907833,0.8354549573505569
883,122/000026,"Enmienda a la totalidad de texto alternativo a la Proposición de Ley sobre fijación de la cuantía del salario mínimo interprofesional, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.05812258629466121,0.2530697767034976,0.6888076370018412
884,122/000026,"Proposición de Ley del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, sobre fijación de la cuantía del salario mínimo interprofesional.",1,0.10144045667920978,0.0874756382896077,0.8110839050311826
885,122/000027,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, Orgánica para la atención integral de las necesidades de las personas afectadas por la Esclerosis Lateral Amiotrófica.",1,0.08983552405288787,0.10200377084034996,0.8081607051067622
886,122/000027,"Votación de la enmienda a la totalidad de texto alternativo a la Proposición de Ley Orgánica para la atención integral de las necesidades de las personas afectadas por la Esclerosis Lateral Amiotrófica, presentada por el Grupo Parlamentario VOX.",-1,0.0572538306940415,0.12560875363506488,0.8171374156708936
887,122/000028,"Proposición de Ley del Grupo Parlamentario Ciudadanos, Integral de Protección y Apoyo a las Familias.",1,0.08480490966724959,0.1203445284643764,0.794850561868374
888,122/000028,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, Orgánica de modificación de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, relativa a las elecciones al Parlamento Europeo.",1,0.049524657607170466,0.06877964541527,0.8816956969775596
889,122/000031,"Proposición de Ley del Grupo Parlamentario VOX, de protección integral de los denunciantes de corrupción.",1,0.09326405401078987,0.10711676072546442,0.7996191852637458
890,122/000033,"Proposición de Ley del Grupo Parlamentario Republicano, Orgánica de delimitación de la justicia militar.",1,0.06840902798005398,0.1308549915204344,0.8007359804995117
891,122/000033,"Proposición de Ley del Grupo Parlamentario Socialista, Orgánica de regulación de la eutanasia.",1,0.10589990211031772,0.11397396551898374,0.7801261323706985
892,122/000034,"Proposición de Ley del Grupo Parlamentario Ciudadanos, Orgánica de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para el refuerzo de la independencia judicial.",1,0.05134156822222369,0.08621953772790618,0.8624388940498702
893,122/000036,"Acuerdo de tramitación directa y en lectura única de la Proposición de Ley Orgánica de reforma de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera.",1,0.1084602243005325,0.10417695575544914,0.7873628199440184
894,122/000036,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera.",1,0.10090176897583839,0.11527074928978638,0.7838274817343752
895,122/000036,"Proposición de Ley Orgánica del Grupo Parlamentario Popular en el Congreso, de reforma de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera.",1,0.07357364399383094,0.08703306256156249,0.8393932934446066
896,122/000036,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, relativa a la modificación de la Ley 50/1981, de 30 de diciembre, por la que se regula el Estatuto Orgánico del Ministerio Fiscal.",1,0.035147139300925445,0.067828329557985,0.8970245311410896
897,122/000037,"Acuerdo de tramitación directa y en lectura única de la Proposición de Ley Orgánica de modificación de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para el supuesto de convocatoria automática de elecciones en virtud de lo dispuesto en el apartado quinto del artículo 99 de la Constitución.",1,0.07996742100168694,0.11106182064824255,0.8089707583500705
898,122/000037,"Proposición de Ley Orgánica de modificación de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para el supuesto de convocatoria automática de elecciones en virtud de lo dispuesto en el apartado quinto del artículo 99 de la Constitución.",1,0.08378243622833605,0.0976876823992064,0.8185298813724575
899,122/000037,"Proposición de Ley Orgánica del Grupo Parlamentario Popular en el Congreso, de modificación de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para el supuesto de convocatoria automática de elecciones en virtud de lo dispuesto en el apartado quinto del artículo 99 de la Constitución.",1,0.06097130613854367,0.09103532737750683,0.8479933664839495
900,122/000038,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, de protección del Patrimonio Histórico frente al vandalismo.",1,0.06857075986497772,0.11444138813520699,0.8169878519998153
901,122/000038,"Proposición de Ley del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, para aplicación de medidas urgentes en materia de régimen local.",1,0.10379041372876593,0.12061045383741517,0.7755991324338188
902,122/000039,"Proposición de Ley del Grupo Parlamentario VOX, de modificación de la Ley 7/1985, de 2 de abril, Reguladora de las Bases del Régimen Local, con el fin de modificar el padrón municipal en los casos de ocupación y de inmigración ilegal.",1,0.06304843488781353,0.13038706937029998,0.8065644957418865
903,122/000039,"Proposición de Ley  de los Grupos Parlamentarios Plural, Euskal Herria Bildu, Socialista y Republicano, sobre bebés robados en el Estado español.",1,0.11408630365897268,0.09193015163133682,0.7939835447096905
904,122/000042,"Proposición de Ley del Grupo Parlamentario Vasco (EAJ-PNV), Orgánica de reforma de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",1,0.06106922019465665,0.08903626156008797,0.8498945182452554
905,122/000043,"Proposición de Ley del Grupo Parlamentario Ciudadanos, de Reformas Urgentes del Trabajo Autónomo.",1,0.06554489030407623,0.13630526501005477,0.798149844685869
906,122/000044,"Proposición de Ley del Grupo Parlamentario de Esquerra Republicana, Orgánica por la que se modifica la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, para despenalizar las injurias a la Corona y los ultrajes a España.",1,0.041402602100622105,0.11935359243664112,0.8392438054627368
907,122/000044,"Proposición de Ley del Grupo Parlamentario VOX,  relativa a la efectiva igualdad y equiparación salarial de las Fuerzas y Cuerpos de Seguridad del Estado respecto de las Policías autonómicas.",1,0.08715571768490514,0.1282690918208138,0.784575190494281
908,122/000047,"Proposición de Ley del Grupo Parlamentario Ciudadanos, de Memoria, Dignidad y Reparación de todas las Víctimas del Terrorismo.",1,0.062234640545478656,0.10881111151360885,0.8289542479409125
909,122/000050,"Proposición de Ley Orgánica del Grupo Parlamentario Socialista, sobre Protección de la Seguridad Ciudadana y derogación de la Ley Orgánica 4/2015, de 30 de marzo, de protección de la seguridad ciudadana.",1,0.08357759865826174,0.07931155626468098,0.8371108450770572
910,122/000050,"Votación de la enmienda a la totalidad de texto alternativo a la Proposición de Ley Orgánica sobre Protección de la Seguridad Ciudadana y derogación de la Ley Orgánica 4/2015, de 30 de marzo, de protección de la seguridad ciudadana, presentada por el Grupo Parlamentario Mixto (Sra. Beitialarrangoitia)",-1,0.06653759301243402,0.14104524164100238,0.7924171653465636
911,122/000051,Proposición de Ley de derechos y garantías de la dignidad de la persona ante el proceso final de su vida.,1,0.07983203228150311,0.07960610730983154,0.8405618604086653
912,122/000051,"Proposición de Ley del Grupo Parlamentario Ciudadanos, de derechos y garantías de la dignidad de la persona ante el proceso final de su vida.",1,0.055733802795673845,0.08674640047722462,0.8575197967271015
913,122/000051,Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final de la Proposición de Ley de derechos y garantías de la dignidad de la persona ante el proceso final de su vida.,0,0.25921294748726453,0.08158012232887658,0.6592069301838589
914,122/000051,"Votación de la enmienda a la totalidad de texto alternativo presentada a la Proposición de Ley de derechos y garantías de la dignidad de la persona ante el proceso final de su vida, por el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",-1,0.05742048182799196,0.11581631936646992,0.8267631988055382
915,122/000051,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, relativa a la modificación de la Ley 2/2014, de 25 de marzo, de la Acción y del Servicio Exterior del Estado, para el informe previo a las Cortes Generales de los Consejos Europeos, así como la toma de decisiones no contempladas en la Estrategia de Acción en el Exterior.",-1,0.05877177657498179,0.11843602361513748,0.8227921998098807
916,122/000052,"Proposición de Ley del Grupo Parlamentario Mixto, para habilitar a los Ayuntamientos para que, de manera potestativa, puedan establecer bonificaciones del IBI a empresas, pymes, autónomos, comercio, sector primario y emprendedores que hayan visto suspendidas, restringidas y afectadas sus actividades por las consecuencias de la crisis sanitaria del COVID-19.",-1,0.08689552197703555,0.24251133325737625,0.6705931447655882
917,122/000052,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, relativa a la conservación del lobo en España y su cohabitación con la ganadería extensiva y la lucha contra el reto demográfico.",1,0.06655722805490982,0.10207516295499658,0.8313676089900937
918,122/000053,"Proposición de Ley del Grupo Parlamentario Ciudadanos, para garantizar la independencia de los nombramientos en los organismos reguladores.",1,0.06951361962543225,0.10129006289540915,0.8291963174791586
919,122/000054,"Proposición de Ley del Grupo Parlamentario VOX,  Orgánica relativa a la modificación del régimen jurídico de la nacionalidad.",1,0.06050860630047309,0.11704333128324959,0.8224480624162773
920,122/000054,"Proposición de Ley del Grupo Parlamentario Plural, de modificación de la Ley 3/2004, de 29 de diciembre, por la que se establecen medidas de lucha contra la morosidad en las operaciones comerciales, con el fin de regular un régimen de infracciones y sanciones.",-1,0.06353167725789331,0.12046376666435625,0.8160045560777505
921,122/000055,"Proposición de Ley del Grupo Parlamentario Mixto, para una correcta imposición de los beneficios caídos del cielo de la gran banca.",1,0.06564893686355278,0.13583484033803755,0.7985162227984097
922,122/000056,"Proposición de Ley del Grupo Parlamentario VOX, por la que se modifica el artículo 274 del texto refundido de la Ley General de la Seguridad Social, aprobado por Real Decreto Legislativo 8/2015, de 30 de octubre, para eliminar el subsidio previsto para los menores que no ostenten la nacionalidad española privados de libertad por cumplimiento de medida de internamiento en centro.",-1,0.08214873105197519,0.10508143404371811,0.8127698349043067
923,122/000058,"Proposición de Ley del Grupo Parlamentario Junts per Catalunya, para mejorar la calidad de vida de las personas con esclerosis lateral amiotrófica.",1,0.09576412775076296,0.10078053391199769,0.8034553383372394
