,id,initiative,llama_2_7b_vote,llama_2_7b_for_prob,llama_2_7b_against_prob,llama_2_7b_abstain_prob
361,121/000006,Sección 01 (Casa de S.M. El Rey),1,0.05911245582952693,0.16211332404337017,0.778774220127103
362,121/000006,Sección 02 (Cortes Generales),0,0.0625194560088986,0.18475264090777851,0.7527279030833228
363,121/000006,Sección 03 (Tribunal de Cuentas),0,0.05948666417155642,0.20474621454667996,0.7357671212817636
364,121/000006,Sección 04 (Tribunal Constitucional),0,0.06212050840059815,0.18785640833226544,0.7500230832671364
365,121/000006,Sección 06 (Deuda Pública),0,0.07468911555900339,0.12885420225235636,0.7964566821886403
366,121/000006,Sección 07 (Clases pasivas)   Sin enmiendas.,1,0.026494441159844874,0.08259391618668466,0.8909116426534704
367,121/000006,Sección 08 (Consejo General del Poder Judicial),1,0.08369942061555524,0.16347903436096942,0.7528215450234753
368,121/000006,Sección 12 (Asuntos Exteriores y de Cooperación),0,0.08941177076100582,0.1785649434445377,0.7320232857944565
369,121/000006,Sección 13 (Justicia),0,0.05810325563596927,0.12663401373555114,0.8152627306284795
370,121/000006,Sección 14 (Defensa),0,0.06200244503706175,0.12030600020815967,0.8176915547547786
371,121/000006,Sección 15 (Hacienda y Función Pública),0,0.08516561084092518,0.20022788654582852,0.7146065026132463
372,121/000006,Sección 16 (Interior),0,0.0507538642441536,0.17420579970540528,0.7750403360504411
373,121/000006,Sección 17 (Fomento),0,0.05138955020693037,0.1095462737420885,0.8390641760509812
374,121/000006,"Sección 18 (Educación, Cultura y Deporte)",1,0.14580254185353766,0.13599808154115034,0.718199376605312
375,121/000006,Sección 19 (Empleo y Seguridad Social),1,0.09523585201645196,0.1393630462806428,0.7654011017029052
376,121/000006,"Sección 20 (Energía, Turismo y Agenda Digital)",1,0.09747422402017027,0.18035604903989663,0.7221697269399331
377,121/000006,"Sección 23 (Agricultura y Pesca, Alimentación y Medio Ambiente)",1,0.08932173149671555,0.1705334305901756,0.7401448379131089
378,121/000006,Sección 25 (Presidencia),0,0.05295055050755182,0.13098090461376108,0.8160685448786871
379,121/000006,"Sección 26 (Sanidad, Servicios Sociales e Igualdad)",1,0.10617375852329164,0.18006211909034625,0.7137641223863621
380,121/000006,"Sección 27 (Economía, Industria y Competitividad)",1,0.08525307183090784,0.15316940560374662,0.7615775225653455
381,121/000006,Sección 31 (Gastos de Diversos Ministerios),1,0.08587853304691637,0.17376949238868467,0.7403519745643989
382,121/000006,Sección 32 (Otras Relaciones Financieras con Entes Territoriales),0,0.061870043465656166,0.2036526164500339,0.73447734008431
383,121/000006,Sección 33 (Fondos de Compensación Interterritorial),1,0.045969516038435757,0.2186654997354128,0.7353649842261515
384,121/000006,Sección 35 (Fondo de Contingencia)  Sin enmiendas,1,0.027811423806103307,0.14028816374952444,0.8319004124443723
385,121/000006,Sección 36 (Sistemas de Financiación de Entes Territoriales),1,0.0697140627415139,0.17859586479226447,0.7516900724662217
386,121/000006,Sección 60 (Seguridad Social),1,0.062281614698953616,0.12515843279159566,0.8125599525094507
387,121/000006,Tìtulo IV  Sin enmiendas,0,0.028799435450223294,0.12450347950158909,0.8466970850481876
388,121/000006,Título I,1,0.019585990347006893,0.07206606696386601,0.9083479426891271
389,121/000006,Título II,1,0.019067324401197374,0.08627168100993093,0.8946609945888717
390,121/000006,Título III,1,0.02146253139123033,0.10237248530343698,0.8761649833053327
391,121/000006,Título V,1,0.049152130782087806,0.11764049647285278,0.8332073727450594
392,121/000006,Título VI,1,0.023601956944992692,0.09719577902601687,0.8792022640289905
393,121/000006,Título VII,1,0.020372852976544592,0.09762263248371106,0.8820045145397444
394,121/000006,Título VIII  y artículos nuevos,1,0.02645392313065147,0.08194328188849018,0.8916027949808584
395,121/000007,"Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 2/2006, de 3 de mayo, de Educación.",1,0.054996140846346055,0.1471430516569878,0.7978608074966661
396,121/000007,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 2/2006, de 3 de mayo, de Educación, presentadas por los Grupos Parlamentarios Ciudadanos, VOX y Popular en el Congreso.",1,0.146663573433248,0.25292180830952526,0.6004146182572268
397,121/000007,"Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública.",1,0.10746937401248463,0.18889074591686666,0.7036398800706487
398,121/000007,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública, presentada por el Grupo Parlamentario Republicano.",-1,0.1156284297480314,0.22873066088466365,0.6556409093673049
399,121/000007,"Votación del dictamen del Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública.",1,0.12949599755701635,0.2287118958806006,0.6417921065623831
400,121/000008,"Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se deroga el despido objetivo por faltas de asistencia al trabajo establecido en el artículo 52.d) del texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por el Real Decreto Legislativo 2/2015, de 23 de octubre (procedente del Real Decreto-ley 4/2020, de 18 de febrero).",0,0.22214910213103814,0.22789965416142993,0.5499512437075319
401,121/000008,"Enmienda a la totalidad de texto alternativo al Proyecto de Ley por la que se deroga el despido objetivo por faltas de asistencia al trabajo establecido en el artículo 52.d) del texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por el Real Decreto Legislativo 2/2015, de 23 de octubre (procedente del Real Decreto-ley 4/2020, de 18 de febrero), presentada por el Grupo Parlamentario VOX.",0,0.16629824729791307,0.22046870181791084,0.6132330508841761
402,121/000008,"Votación de conjunto del Proyecto de Ley por la que se deroga el despido objetivo por faltas de asistencia al trabajo establecido en el artículo 52.d) del texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por el Real Decreto Legislativo 2/2015, de 23 de octubre (procedente del Real Decreto-ley 4/2020, de 18 de febrero), por tramitarse en lectura única, teniendo en cuenta las correcciones técnicas distribuidas.",-1,0.38850652811960307,0.12530928626772503,0.4861841856126719
403,121/000008,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se modifican el texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por el Real Decreto Legislativo 2/2015, de 23 de octubre, y otras disposiciones en materia laboral, para la transposición de la Directiva (UE) 2019/1152 del Parlamento Europeo y del Consejo, de 20 de junio de 2019, relativa a unas condiciones laborales transparentes y previsibles en la Unión Europea, presentada por el Grupo Parlamentario VOX.",1,0.35461191154054605,0.12200090158910809,0.5233871868703458
404,121/000009,Proyecto de Ley de Movilidad Sostenible.,1,0.07301225442499311,0.11986593781760026,0.8071218077574066
405,121/000010,"Proyecto de Ley de creación de la Autoridad Administrativa Independiente para la Investigación Técnica de Accidentes e Incidentes ferroviarios, marítimos y de aviación civil.",1,0.09510895263510619,0.15309652563683968,0.7517945217280542
406,121/000010,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de creación de la Autoridad Administrativa Independiente para la Investigación Técnica de Accidentes e Incidentes ferroviarios, marítimos y de aviación civil, presentada por el Grupo Parlamentario Republicano.",1,0.14160761260823715,0.26456037571398816,0.5938320116777747
407,121/000010,"Votación del dictamen del Proyecto de Ley de creación de la Autoridad Administrativa Independiente para la Investigación Técnica de Accidentes e Incidentes ferroviarios, marítimos y de aviación civil.",1,0.10291901021464445,0.2215378690256218,0.6755431207597338
408,121/000012,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se regulan los servicios de atención a la clientela, presentada por el Grupo Parlamentario Republicano.",1,0.16413493214715622,0.277471702582019,0.5583933652708248
409,121/000013,"Proyecto de Ley de creación de la Oficina Española de Derechos de Autor y Conexos, O.A.",1,0.05489745840221674,0.16728870878330665,0.7778138328144766
410,121/000014,Proyecto de Ley básica de agentes forestales y medioambientales.,1,0.05336108926644186,0.13372671470555061,0.8129121960280075
411,121/000014,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley básica de agentes forestales y medioambientales, presentada por el Grupo Parlamentario Republicano.",1,0.13693097580020364,0.2524856336320334,0.610583390567763
412,121/000014,Votación del Dictamen del Proyecto de Ley básica de agentes forestales y medioambientales.,1,0.06356366817374726,0.2571430716617548,0.679293260164498
413,121/000015,Proyecto de Ley básica de bomberos forestales.,1,0.06570791521083938,0.10318080653814846,0.8311112782510122
414,121/000015,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley básica de bomberos forestales, presentada por el Grupo Parlamentario Republicano.",1,0.11395982107556693,0.23483109211172978,0.6512090868127033
415,121/000015,Votación del Dictamen del Proyecto de Ley básica de bomberos forestales.,1,0.0659356307605705,0.20768246388744854,0.726381905351981
416,121/000015,"Proyecto de Ley de medidas urgentes en materia de protección y asistencia a las víctimas de violencia de género (procedente del Real Decreto-ley 12/2020, de 31 de marzo).",0,0.19723538357077297,0.2102501164444736,0.5925144999847534
417,121/000016,Proyecto de Ley Orgánica de medidas en materia de eficiencia del Servicio Público de Justicia (antes denominado Proyecto de Ley Orgánica de medidas en materia de eficiencia del Servicio Público de Justicia y de acciones colectivas para la protección y defensa de los derechos e intereses de los consumidores y usuarios).,0,0.20640967331870685,0.17529158743369305,0.6182987392476001
418,121/000016,Proyecto de Ley Orgánica de medidas en materia de eficiencia del Servicio Público de Justicia.,1,0.0721823590860944,0.17570895084307583,0.7521086900708298
419,121/000016,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley Orgánica de medidas en materia de eficiencia del Servicio Público de Justicia y de acciones colectivas para la protección y defensa de los derechos e intereses de los consumidores y usuarios, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.18755944923381446,0.213607624559392,0.5988329262067935
420,121/000016,"Proyecto de Ley por la que se modifica la Ley 58/2003, de 17 de diciembre, General Tributaria, en transposición de la Directiva (UE) 2018/822 del Consejo, de 25 de mayo de 2018, que modifica la Directiva 2011/16/UE por lo que se refiere al intercambio automático y obligatorio de información en el ámbito de la fiscalidad en relación con los mecanismos transfronterizos sujetos a comunicación de información.",-1,0.46703640929040957,0.08546768515165828,0.44749590555793217
421,121/000017,"Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 7/2014, de 12 de noviembre, sobre intercambio de información de antecedentes penales y consideración de resoluciones judiciales penales en la Unión Europea, para su adecuación a la normativa de la Unión Europea sobre el Sistema Europeo de Información de Antecedentes Penales (ECRIS).",0,0.17899914540392783,0.15987427579856806,0.6611265787975041
422,121/000018,"Proyecto de Ley de medidas procesales y organizativas para hacer frente al COVID-19 en el ámbito de la Administración de Justicia (procedente del Real Decreto-ley 16/2020, de 28 de abril).",1,0.13779198086746805,0.22159394192587697,0.640614077206655
423,121/000018,Proyecto de Ley por la que se crea la Autoridad Administrativa Independiente de Defensa del Cliente Financiero para la resolución extrajudicial de conflictos entre las entidades financieras y sus clientes.,1,0.11347659252466741,0.22070991430243525,0.6658134931728974
424,121/000019,Proyecto de Ley de cambio climático y transición energética.,1,0.08907846123835673,0.10311939512503067,0.8078021436366126
425,121/000019,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley de cambio climático y transición energética, presentada por el Grupo Parlamentario VOX.",1,0.10625518474509245,0.20364633912127372,0.6900984761336338
426,121/000020,Anexos (I a XIV y nuevos),1,0.06668553875731519,0.14411482223867866,0.7891996390040061
427,121/000020,"Disposiciones adicionales, transitorias, derogatorias y finales",1,0.03133201870864931,0.08642108959569489,0.8822468916956558
428,121/000020,"Entidades del Sector Público Administrativo, Empresarial y Fundacional. Anexo de Inversiones Reales.",1,0.06709138577619626,0.21950428443498096,0.7134043297888227
429,121/000020,Estado de Ingresos,1,0.052178808495774956,0.12968238597496934,0.8181388055292557
430,121/000020,Preámbulo  Sin enmiendas.,0,0.021968827919442793,0.12457160087837413,0.8534595712021831
431,121/000020,Proyecto de Ley de Presupuestos Generales del Estado para el año 2018.,1,0.08588572392370328,0.1711779099680225,0.7429363661082742
432,121/000020,Sección 01 (Casa de S.M. El Rey),1,0.05911245582952693,0.16211332404337017,0.778774220127103
433,121/000020,Sección 02 (Cortes Generales),0,0.0625194560088986,0.18475264090777851,0.7527279030833228
434,121/000020,Sección 03 (Tribunal de Cuentas),0,0.05948666417155642,0.20474621454667996,0.7357671212817636
435,121/000020,Sección 04 (Tribunal Constitucional)  null,1,0.041714280135813346,0.1716483076068589,0.7866374122573278
436,121/000020,Sección 05 (Consejo de Estado)   Sin enmiendas.,1,0.02908008640120647,0.12627550404540835,0.8446444095533852
437,121/000020,Sección 06 (Deuda Pública),0,0.07468911555900339,0.12885420225235636,0.7964566821886403
438,121/000020,Sección 07 (Clases Pasivas)  Sin enmiendas.,1,0.02837079466833633,0.09767172187262682,0.8739574834590369
439,121/000020,Sección 08 (Consejo General del Poder Judicial),1,0.08369942061555524,0.16347903436096942,0.7528215450234753
440,121/000020,Sección 09 (Aportaciones al Mutualismo Administrativo)   Sin enmiendas,1,0.03534793649152471,0.13203780716023206,0.8326142563482433
441,121/000020,Sección 10 (Contratación Centralizada)   Sin enmiendas.,1,0.022055091943832837,0.10988095686268096,0.8680639511934862
442,121/000020,Sección 12 (Asuntos Exteriores y de Cooperación),0,0.08941177076100582,0.1785649434445377,0.7320232857944565
443,121/000020,Sección 13 (Justicia),0,0.05810325563596927,0.12663401373555114,0.8152627306284795
444,121/000020,Sección 14 (Defensa),0,0.06200244503706175,0.12030600020815967,0.8176915547547786
445,121/000020,Sección 15 (Hacienda y Función Pública),0,0.08516561084092518,0.20022788654582852,0.7146065026132463
446,121/000020,Sección 16 (Interior),0,0.0507538642441536,0.17420579970540528,0.7750403360504411
447,121/000020,Sección 17 (Fomento),0,0.05138955020693037,0.1095462737420885,0.8390641760509812
448,121/000020,"Sección 18 (Educación, Cultura y Deporte)",1,0.14580254185353766,0.13599808154115034,0.718199376605312
449,121/000020,Sección 19 (Empleo y Seguridad Social),1,0.09523585201645196,0.1393630462806428,0.7654011017029052
450,121/000020,"Sección 20 (Energía, Turismo y Agenda Digital)",1,0.09747422402017027,0.18035604903989663,0.7221697269399331
451,121/000020,"Sección 23 (Agricultura y Pesca, Alimentación y Medio Ambiente)",1,0.08932173149671555,0.1705334305901756,0.7401448379131089
452,121/000020,Sección 25 (Presidencia y para las Administraciones Territoriales),1,0.05756816289846502,0.16491769702782882,0.7775141400737061
453,121/000020,"Sección 26 (Sanidad, Servicios Sociales e Igualdad)",1,0.10617375852329164,0.18006211909034625,0.7137641223863621
454,121/000020,"Sección 27 (Economía, Industria y Competitividad)",1,0.08525307183090784,0.15316940560374662,0.7615775225653455
455,121/000020,Sección 32 (Otras Relaciones Financieras con Entes Territoriales),0,0.061870043465656166,0.2036526164500339,0.73447734008431
456,121/000020,Sección 33 (Fondos de Compensación Interterritorial)   Sin enmiendas.,1,0.027454240898073363,0.15536541658913214,0.8171803425127945
457,121/000020,Sección 34 (Relaciones Financieras con la Unión Europea),1,0.07772361964853862,0.16265621682276576,0.7596201635286957
458,121/000020,Sección 35 (Fondo de Contingencia)   Sin enmiendas,1,0.027976357067500807,0.15949488296359018,0.812528759968909
459,121/000020,Sección 36 (Sistemas de Financiación de Entes Territoriales),1,0.0697140627415139,0.17859586479226447,0.7516900724662217
460,121/000020,Sección 60 (Seguridad Social),1,0.062281614698953616,0.12515843279159566,0.8125599525094507
461,121/000020,Título I,1,0.019585990347006893,0.07206606696386601,0.9083479426891271
462,121/000020,Título II,1,0.019067324401197374,0.08627168100993093,0.8946609945888717
463,121/000020,Título III,1,0.02146253139123033,0.10237248530343698,0.8761649833053327
464,121/000020,Título IV  Sin enmiendas.,1,0.015254478357046384,0.05972717370922629,0.9250183479337273
465,121/000020,Título V,1,0.049152130782087806,0.11764049647285278,0.8332073727450594
466,121/000020,Título VI,1,0.023601956944992692,0.09719577902601687,0.8792022640289905
467,121/000020,Título VII,1,0.020372852976544592,0.09762263248371106,0.8820045145397444
468,121/000020,Título VIII,0,0.02870540688916075,0.11036065492244106,0.8609339381883981
469,121/000020,"Proyecto de Ley por la que se modifica el Real Decreto-ley 17/2020, de 5 de mayo, por el que se aprueban medidas de apoyo al sector cultural y de carácter tributario para hacer frente al impacto económico y social del COVID-2019 [antes denominado Proyecto de Ley por la que se aprueban medidas de apoyo al sector cultural y de carácter tributario para hacer frente al impacto económico y social del COVID-2019 (procedente del Real Decreto-ley 17/2020, de 5 de mayo)].",1,0.7604158495394964,0.04448605213257414,0.19509809832792951
470,121/000020,"Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea.",1,0.08463051481143118,0.1932882430419485,0.7220812421466203
471,121/000020,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.1735504264661747,0.1893334974083658,0.6371160761254595
472,121/000020,"Votación del dictamen del Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea.",1,0.08996148102816902,0.2357513499949787,0.6742871689768523
473,121/000021,"Proyecto de Ley por la que se modifica el texto refundido de la Ley de Propiedad Intelectual, aprobado por el Real Decreto Legislativo 1/1996, de 12 de abril, y por el que se incorporan al ordenamiento jurídico español la Directiva 2014/26/UE del Parlamento Europeo y del Consejo, de 26 de febrero de 2014, y la Directiva (UE) 2017/1564 del Parlamento Europeo y del Consejo, de 13 de septiembre de 2017 (procedente del Real Decreto-ley 2/2018, de 13 de abril).",1,0.1572792696587222,0.10390629030415392,0.7388144400371239
474,121/000022,Proyecto de Ley Orgánica de protección integral a la infancia y la adolescencia frente a la violencia.,1,0.13687229839990483,0.13986074621160793,0.7232669553884873
475,121/000023,"Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias (antes denominado Proyecto de Ley por la que se establece un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud).",-1,0.43294422776292174,0.06178778170875455,0.5052679905283237
476,121/000023,"Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias.",-1,0.3216808562497813,0.10976960104520915,0.5685495427050095
477,121/000023,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se establece un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.19240067855529608,0.21575531702482456,0.5918440044198794
478,121/000023,"Votación del dictamen del Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias (antes denominado Proyecto de Ley por la que se establece un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud).",-1,0.476050019302822,0.0813543684391096,0.4425956122580684
479,121/000024,"Enmienda a la totalidad de texto alternativo al Proyecto de Ley sobre el acceso universal al Sistema Nacional de Salud (procedente del Real Decreto-ley 7/2018, de 27 de julio), presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.10036696938301945,0.2531888275151973,0.6464442031017833
480,121/000025,"Proyecto de Ley por la que se establece el ingreso mínimo vital (procedente del Real Decreto-ley 20/2020, de 29 de mayo).",1,0.08426073191719133,0.15114242602932262,0.764596842053486
481,121/000025,"Votación de la enmienda a la totalidad de texto alternativo al Proyecto de Ley por la que se modifica la Ley 1/2005, de 9 de marzo, por la que se regula el régimen del comercio de derechos de emisión de gases de efecto invernadero, presentada por el Grupo Parlamentario VOX .",0,0.11907781995513962,0.27756268977480597,0.6033594902700544
482,121/000025,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se modifica la Ley 1/2005, de 9 de marzo, por la que se regula el régimen del comercio de derechos de emisión de gases de efecto invernadero, presentada por el Grupo Parlamentario Popular en el Congreso.",-1,0.14179548167796055,0.2660496916966322,0.5921548266254073
483,121/000026,"Proyecto de Ley de medidas urgentes de prevención, contención y coordinación para hacer frente a la crisis sanitaria ocasionada por el COVID-19 (procedente del Real Decreto-ley 21/2020, de 9 de junio).",1,0.1751849571853529,0.19245109953483872,0.6323639432798084
484,121/000027,Proyecto de Ley por la que se reforma la legislación civil y procesal para el apoyo a las personas con discapacidad en el ejercicio de su capacidad jurídica.,1,0.13125165557208945,0.14387431231151748,0.7248740321163931
485,121/000029,Acuerdo de tramitación directa y en lectura única del Proyecto de Ley de mejora de las condiciones para el desempeño de la docencia y la enseñanza en el ámbito de la educación no universitaria.,1,0.1275625471806864,0.12120279244889338,0.7512346603704202
486,121/000029,Proyecto de Ley de mejora de las condiciones para el desempeño de la docencia y la enseñanza en el ámbito de la educación no universitaria.,1,0.10593238856411458,0.09433924411569691,0.7997283673201885
487,121/000030,"Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 13/1982, de 10 de agosto, de reintegración y amejoramiento del Régimen Foral de Navarra, en cuanto a tráfico, circulación de vehículos de motor y seguridad vial.",1,0.29077854647237034,0.16582224026106732,0.5433992132665624
488,121/000030,"Votación de conjunto del texto del Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 13/1982, de 10 de agosto, de reintegración y amejoramiento del Régimen Foral de Navarra, en cuanto a tráfico, circulación de vehículos de motor y seguridad vial.",1,0.18808255927582412,0.16346040636625678,0.6484570343579191
489,121/000031,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de la Función Pública de la Administración del Estado, presentada por el Grupo Parlamentario Popular en el Congreso.",1,0.19767155470345682,0.32094809006918285,0.48138035522736033
490,121/000032,"Proyecto de Ley por la que se modifica la Ley 34/2006, de 30 de octubre, sobre el acceso a las profesiones de Abogado y Procurador de los Tribunales, así como la Ley 2/2007, de 15 de marzo, de sociedades profesionales, el Real Decreto-ley 5/2010, de 31 de marzo, por el que se amplía la vigencia de determinadas medidas económicas de carácter temporal, y la Ley 9/2014, de 9 de mayo, General de Telecomunicaciones.",-1,0.30355059742446466,0.0680673580309385,0.6283820445445969
491,121/000033,"Proyecto de Ley de medidas de prevención y lucha contra el fraude fiscal, de transposición de la Directiva (UE) 2016/1164, del Consejo, de 12 de julio de 2016, por la que se establecen normas contra las prácticas de elusión fiscal que inciden directamente en el funcionamiento del mercado interior, de modificación de diversas normas tributarias y en materia de regulación del juego.",0,0.34581433094770414,0.1070026854201361,0.5471829836321598
492,121/000033,"Enmienda a la totalidad de texto alternativo al Proyecto de Ley por la que se modifica el Texto refundido de la Ley del Impuesto de Transmisiones Patrimoniales y Actos Jurídicos Documentados, aprobado por el Real Decreto Legislativo 1/1993, de 24 de septiembre (procedente del Real Decreto-ley 17/2018, de 8 de noviembre), presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.11765720973934293,0.16481331382131958,0.7175294764393375
493,121/000033,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifican el texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por el Real Decreto Legislativo 2/2015, de 23 de octubre, en materia de extinción del contrato de trabajo por incapacidad permanente de las personas trabajadoras, y el texto refundido de la Ley General de la Seguridad Social, aprobado por el Real Decreto Legislativo 8/2015, de 30 de octubre, en materia de incapacidad permanente, presentada por el Grupo Parlamentario VOX.",0,0.21185756117203627,0.15847284865843675,0.629669590169527
494,121/000034,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de modificación del Texto Refundido de la Ley de Puertos del Estado y de la Marina Mercante, aprobado por el Real Decreto Legislativo 2/2011, de 5 de septiembre, y de la Ley 14/2014, de 24 de julio, de Navegación Marítima, presentada por el Grupo Parlamentario Republicano.",0,0.16918243099551317,0.13194198279615918,0.6988755862083277
495,121/000035,Anexos  null,1,0.02525546069590437,0.15531455379691952,0.819429985507176
496,121/000035,"Anexos I a XIV.  Votación del Dictamen de los Anexos I a XIV, teniendo en cuenta la corrección técnica número 1 de los Grupos Parlamentarios Socialista, Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Vasco (EAJ-PNV) distribuida.",1,0.18347009753420823,0.24350478359855784,0.573025118867234
497,121/000035,"Disposiciones Adicionales, Transitorias, Derogatorias y Finales.  Votación del Dictamen de las Disposiciones Adicionales, Transitorias, Derogatorias y Finales.",1,0.025783126342174355,0.08586304735704123,0.8883538263007844
498,121/000035,"Disposiciones adicionales, transitorias, derogatorias y finales  null",1,0.031693406828120385,0.10271348089315048,0.8655931122787291
499,121/000035,"Entidades del Sector Público Administrativo, Empresarial y Fundacional y Anexo de inversiones reales  Votación del Dictamen de las Entidades del Sector Público Administrativo, Empresarial y Fundacional y Anexo de inversiones reales.",1,0.09408495273111883,0.24470150947257002,0.6612135377963112
500,121/000035,"Entidades del Sector Público administrativo, empresarial y fundacional",1,0.0895440102169051,0.1653179043833544,0.7451380853997405
501,121/000035,Ingresos del Estado.  Votación del Dictamen de Ingresos del Estado.,1,0.06248526008009274,0.1252407014285364,0.8122740384913708
502,121/000035,Preámbulo.  Votación del Dictamen del Preámbulo.,1,0.049735229833631114,0.23217306538516494,0.718091704781204
503,121/000035,Sección 01 (Casa de S.M. El Rey)  Votación del Dictamen de la Sección 01 (Casa de S.M. El Rey).,1,0.03977793585180642,0.11967291740102448,0.8405491467471691
504,121/000035,Sección 01 (Casa de S.M. el Rey),1,0.051818839008137205,0.14589332916195785,0.8022878318299049
505,121/000035,Sección 02 (Cortes Generales)  Votación del Dictamen de la Sección 02 (Cortes Generales).,1,0.04200039755772456,0.20258233214377833,0.7554172702984971
506,121/000035,Sección 03 (Tribunal de Cuentas)  Votación del Dictamen de la Sección 03 (Tribunal de Cuentas).,1,0.047120963153755635,0.19070800742465693,0.7621710294215874
507,121/000035,Sección 04 (Tribunal Constitucional),0,0.06212050840059815,0.18785640833226544,0.7500230832671364
508,121/000035,Sección 04 (Tribunal Constitucional)  Votación del Dictamen de la Sección 04 (Tribunal Constitucional).,1,0.042277199404133464,0.16201037426351517,0.7957124263323514
509,121/000035,Sección 05 (Consejo de Estado)  Votación del Dictamen de la Sección 05 (Consejo de Estado).,1,0.04010760720897631,0.18470238861268404,0.7751900041783396
510,121/000035,Sección 06 (Deuda Pública).  Votación del Dictamen de la Sección 06 (Deuda Pública).,1,0.04638143950309932,0.1478535361322602,0.8057650243646405
511,121/000035,Sección 07 (Clases Pasivas).  Votación del Dictamen de la Sección 07 (Clases Pasivas).,1,0.053997566577702875,0.18049502289264238,0.7655074105296548
512,121/000035,Sección 08 (Consejo General del Poder Judicial),1,0.08369942061555524,0.16347903436096942,0.7528215450234753
