,id,initiative,falcon3_7b_vote,falcon3_7b_for_prob,falcon3_7b_against_prob,falcon3_7b_abstain_prob
528,121/000035,Sección 18 (Ministerio de Educación y Formación Profesional),0,0.13239206615222196,0.21688038918721955,0.6507275446605585
529,121/000035,Sección 18 (Ministerio de Educación y Formación Profesional).  Votación del Dictamen de la Sección 18 (Ministerio de Educación y Formación Profesional).,0,0.15971743751899997,0.22881711700860644,0.6114654454723936
530,121/000035,Sección 19 (Ministerio de Trabajo y Economía Social),0,0.15833343543600356,0.24372594281069448,0.597940621753302
531,121/000035,Sección 19 (Ministerio de Trabajo y Economía Social).  Votación del Dictamen de la Sección 19 (Ministerio de Trabajo y Economía Social).,0,0.1720627981777203,0.2513209173865007,0.576616284435779
532,121/000035,"Sección 20 (Ministerio de Industria, Comercio y Turismo)",0,0.14426330602780899,0.22349861765375517,0.6322380763184359
533,121/000035,"Sección 20 (Ministerio de Industria, Comercio y Turismo).  Votación del Dictamen de la Sección 20 (Ministerio de Industria, Comercio y Turismo).",0,0.16600742520881748,0.23617275251172481,0.5978198222794577
534,121/000035,"Sección 21 (Ministerio de Agricultura, Pesca y Alimentación)",0,0.2120471594386295,0.21937964784367592,0.5685731927176946
535,121/000035,"Sección 21 (Ministerio de Agricultura, Pesca y Alimentación).  Votación del Dictamen de la Sección 21 (Ministerio de Agricultura, Pesca y Alimentación).",0,0.16956963623513702,0.27464288148042443,0.5557874822844385
536,121/000035,Sección 22 (Ministerio de Política Territorial y Función Pública),0,0.13929856188754436,0.21195268236810108,0.6487487557443545
537,121/000035,Sección 22 (Ministerio de Política Territorial y Función Pública).  Votación del Dictamen de la Sección 22 (Ministerio de Política Territorial y Función Pública).,0,0.14958543438794972,0.2359860630829721,0.6144285025290782
538,121/000035,Sección 23 (Ministerio para la Transición Ecológica y el Reto Demográfico),0,0.12808082805048782,0.21932883384848142,0.6525903381010307
539,121/000035,Sección 23 (Ministerio para la Transición Ecológica y el Reto Demográfico).  Votación del Dictamen de la Sección 23 (Ministerio para la Transición Ecológica y el Reto Demográfico).,0,0.12374504077397051,0.2171512480298902,0.6591037111961393
540,121/000035,Sección 24 (Ministerio de Cultura y Deporte),0,0.12272009687657218,0.21040943876899007,0.6668704643544378
541,121/000035,Sección 24 (Ministerio de Cultura y Deporte).  Votación del Dictamen de la Sección 24 (Ministerio de Cultura y Deporte).,0,0.15787379149017958,0.21131964679222764,0.6308065617175928
542,121/000035,"Sección 25 (Ministerio de la Presidencia, Relaciones con las Cortes y Memoria Democrática)",0,0.14923075032790037,0.28738314418332195,0.5633861054887777
543,121/000035,"Sección 25 (Ministerio de la Presidencia, Relaciones con las Cortes y Memoria Democrática).  Votación del Dictamen de la Sección 25 (Ministerio de la Presidencia, Relaciones con las Cortes y Memoria Democrática).",0,0.1482659409780595,0.26636459850365685,0.5853694605182836
544,121/000035,Sección 26 (Ministerio de Sanidad),0,0.18284286595312182,0.20599835297609012,0.611158781070788
545,121/000035,Sección 26 (Ministerio de Sanidad).  Votación del Dictamen de la Sección 26 (Ministerio de Sanidad).,0,0.1669430244480541,0.25394196776952593,0.57911500778242
546,121/000035,Sección 27 (Ministerio de Asuntos Económicos y Transformación Digital),0,0.1506246947641666,0.17274251444349895,0.6766327907923345
547,121/000035,Sección 27 (Ministerio de Asuntos Económicos y Transformación Digital).  Votación del Dictamen de la Sección 27 (Ministerio de Asuntos Económicos y Transformación Digital).,0,0.1577195618755695,0.201045280470276,0.6412351576541545
548,121/000035,Sección 28 (Ministerio de Ciencia e Innovación),0,0.1485978455425028,0.21644544436793595,0.6349567100895612
549,121/000035,"Sección 28 (Ministerio de Ciencia e Innovación).  Votación del Dictamen de la Sección 28 (Ministerio de Ciencia e Innovación), teniendo en cuenta la corrección técnica número 2 de los Grupos Parlamentarios Socialista, Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Vasco (EAJ-PNV) distribuida.",0,0.13771103816093272,0.24966397180244004,0.6126249900366272
550,121/000035,Sección 29 (Ministerio de Derechos Sociales y Agenda 2030),0,0.13485019999670073,0.2081532659056798,0.6569965340976195
551,121/000035,Sección 29 (Ministerio de Derechos Sociales y Agenda 2030).  Votación del Dictamen de la Sección 29 (Ministerio de Derechos Sociales y Agenda 2030).,0,0.14949482663135694,0.22194559841326414,0.628559574955379
552,121/000035,Sección 30 (Ministerio de Igualdad),0,0.16273632357493237,0.23712283636279707,0.6001408400622705
553,121/000035,"Sección 30 (Ministerio de Igualdad).  Votación del Dictamen de la Sección 30 (Ministerio de Igualdad), teniendo en cuenta la corrección técnica de los letrados distribuida.",0,0.1643026868620952,0.23657870994900856,0.5991186031888962
554,121/000035,Sección 31 (Ministerio de Consumo),0,0.19956657638871655,0.1651012234249962,0.6353322001862872
555,121/000035,Sección 31 (Ministerio de Consumo).  Votación del Dictamen de la Sección 31 (Ministerio de Consumo).,0,0.17343198947044647,0.2270432369740621,0.5995247735554914
556,121/000035,"Sección 32 (Ministerio de Inclusión, Seguridad Social y Migraciones)",0,0.15225708942569427,0.21340567543922226,0.6343372351350834
557,121/000035,"Sección 32 (Ministerio de Inclusión, Seguridad Social y Migraciones).  Votación del Dictamen de la Sección 32 (Ministerio de Inclusión, Seguridad Social y Migraciones).",0,0.15804211598433898,0.2206590651285715,0.6212988188870895
558,121/000035,Sección 33 (Ministerio de Universidades),0,0.1844690726108953,0.2432788910865033,0.5722520363026015
559,121/000035,Sección 33 (Ministerio de Universidades).  Votación del Dictamen de la Sección 33 (Ministerio de Universidades).,0,0.16976416668431812,0.2515092238194283,0.5787266094962535
560,121/000035,Sección 34 (Relaciones Financieras con la Unión Europea).  Votación del Dictamen de la Sección 34 (Relaciones Financieras con la Unión Europea).,0,0.17291024529480387,0.17916671087032646,0.6479230438348696
561,121/000035,Sección 35 (Fondo de Contingencia)  Votación del Dictamen de la Sección 35 (Fondo de Contingencia).,0,0.1700943077244534,0.2687732843630898,0.5611324079124568
562,121/000035,Sección 36 (Fondos de Compensación Interterritorial)  Votación del Dictamen de la Sección 36 (Fondos de Compensación Interterritorial).,0,0.16450075927203786,0.24896661790099808,0.5865326228269641
563,121/000035,Sección 37 (Otras Relaciones Financieras con Entes Territoriales).  Votación del Dictamen de la Sección 37 (Otras Relaciones Financieras con Entes Territoriales).,0,0.17371633034881231,0.21579682027230243,0.6104868493788852
564,121/000035,Sección 37 (Otras relaciones financieras con Entes Territoriales),0,0.149691490729163,0.2507855896607101,0.5995229196101269
565,121/000035,Sección 38 (Sistemas de Financiación de Entes Territoriales).  Votación del Dictamen de la Sección 38 (Sistemas de Financiación de Entes Territoriales).,0,0.19343170791248956,0.21331851426999282,0.5932497778175176
566,121/000035,Sección 38 (Sistemas de financiación de Entes Territoriales),0,0.14242408628884753,0.18506828507321754,0.6725076286379349
567,121/000035,Sección 60 (Seguridad Social),0,0.16794710671668028,0.2859958829406346,0.5460570103426851
568,121/000035,Sección 60 (Seguridad Social).  Votación del Dictamen de la Sección 60 (Seguridad Social).,0,0.19237605987398115,0.29932564491479946,0.5082982952112194
569,121/000035,"Título I  Votación del Dictamen del Título I, con las modificaciones resultantes de las enmiendas aprobadas.",0,0.0930809228133203,0.34656602205850595,0.5603530551281738
570,121/000035,Título I  null,0,0.034873714290325986,0.31595519130101113,0.6491710944086628
571,121/000035,Título II.  Votación del Dictamen del Título II.,0,0.09221601653245705,0.27584007080973616,0.6319439126578068
572,121/000035,Título III  null,0,0.02877148205522751,0.36220183654554733,0.6090266813992251
573,121/000035,Título III.  Votación del Dictamen del Título III.,0,0.08805231331743137,0.27219046114580836,0.6397572255367603
574,121/000035,Título IV  null,0,0.021660931923057382,0.3807986120641315,0.5975404560128111
575,121/000035,Título IV.  Votación del Dictamen del Título IV.,0,0.09390083350979486,0.2756602530762702,0.630438913413935
576,121/000035,Título V  null,0,0.031137979342194016,0.3252933134722104,0.6435687071855956
577,121/000035,Título V.  Votación del Dictamen del Título V.,0,0.07439174978628217,0.2684635663292626,0.6571446838844552
578,121/000035,Título VI  null,0,0.03285887555652664,0.376610639452395,0.5905304849910784
579,121/000035,Título VI.  Votación del Dictamen del Título VI.,0,0.09285313482341698,0.30840512332599995,0.598741741850583
580,121/000035,Título VII.  Votación del Dictamen del Título VII.,0,0.13036973178921651,0.2828178116900231,0.5868124565207604
581,121/000035,Título VIII  null,0,0.021620778034733883,0.39081073212975886,0.5875684898355072
582,121/000035,Título VIII.  Votación del Dictamen del Título VIII.,0,0.09611608441701554,0.277423580251219,0.6264603353317655
583,121/000035,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley de Presupuestos Generales del Estado para el año 2021, presentadas por los Grupos Parlamentarios Popular en el Congreso, VOX, Plural (Sra. Borràs; Sr. Rego) y Mixto (Sr. Botrán y Sra. Vehí; Sra. Oramas; Sr. Martínez Oblanca).",0,0.14265954835840852,0.2655023773024133,0.5918380743391782
584,121/000036,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley integral de impulso de la economía social, presentada por el Grupo Parlamentario VOX.",0,0.09494406470737855,0.30172484433293145,0.60333109095969
585,121/000036,"Proyecto de Ley por la que se modifica la Ley 12/2013, de 2 de agosto, de medidas para mejorar el funcionamiento de la cadena alimentaria.",0,0.17448524201142798,0.2455553062756151,0.5799594517129569
586,121/000038,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley de Presupuestos Generales del Estado para el año 2019, presentadas por los Grupos Parlamentarios Popular en el Congreso, Ciudadanos, de Esquerra Republicana y Mixto (Sr. Campuzano, Sr. Martínez Oblanca y Sra. Oramas).",0,0.10293489111639245,0.27461478003529255,0.622450328848315
587,121/000040,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 1/2000, de 7 de enero, de Enjuiciamiento Civil, para regular el procedimiento de determinación de la edad, presentadas por los Grupos Parlamentarios VOX y Popular en el Congreso.",1,0.06735270220370433,0.2810524446568459,0.6515948531394498
588,121/000041,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores, complementaria de la Ley por la que se modifica la Ley 1/2000, de 7 de enero, de Enjuiciamiento Civil, para regular el procedimiento de determinación de la edad, presentadas por los Grupos Parlamentarios VOX y Popular en el Congreso.",0,0.056400660468739976,0.30775736354987226,0.6358419759813878
589,121/000043,"Votación de la enmienda a la totalidad de texto alternativo al Proyecto de Ley por la que se aprueban medidas urgentes para la modernización de la Administración Pública y para la ejecución del Plan de Recuperación, Transformación y Resiliencia (Real Decreto-ley 36/2020, de 30 de diciembre), presentada por el Grupo Parlamentario Ciudadanos.",0,0.09894538452145042,0.23827524214815804,0.6627793733303915
590,121/000045,"Proyecto de Ley de protección de los consumidores y usuarios frente a situaciones de vulnerabilidad social y económica (procedente del Real Decreto-ley 1/2021, de 19 de enero).",0,0.14278309574822176,0.20946008774927438,0.6477568165025038
591,121/000045,"Votación de la enmienda a la totalidad de texto alternativo al Proyecto de Ley de protección de los consumidores y usuarios frente a situaciones de vulnerabilidad social y económica (procedente del Real Decreto-ley 1/2021, de 19 de enero), presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.10584026749329915,0.2479695424338928,0.6461901900728081
592,121/000046,"Proyecto de Ley Orgánica de protección de datos personales tratados para fines de prevención, detección, investigación y enjuiciamiento de infracciones penales y de ejecución de sanciones penales.",0,0.1050804813944182,0.2205628740233546,0.6743566445822272
593,121/000046,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley de transparencia e integridad de las actividades de los grupos de interés, presentada por el Grupo Parlamentario VOX.",0,0.10606877877031276,0.30105747384699894,0.5928737473826883
594,121/000047,"Proyecto de Ley por la que se modifica la Ley 16/1987, de 30 de julio, de Ordenación de los Transportes Terrestres en materia de infracciones relativas al arrendamiento de vehículos con conductor y para luchar contra la morosidad en el ámbito del transporte de mercancías por carretera, así como normas para mejorar la gestión en el ámbito del transporte y las infraestructuras.
- Votación de la enmienda.",0,0.11606926881537963,0.2139833923523459,0.6699473388322745
595,121/000049,"Votación de la enmienda a la totalidad de texto alternativo al Proyecto de Ley por la que se adoptan medidas para la reducción de la brecha de género y otras materias en los ámbitos de la Seguridad Social y económico (procedente del Real Decreto-ley 3/2021, de 2 de febrero), presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.09211705404757896,0.23254130759604277,0.6753416383563783
596,121/000050,"Proyecto de Ley por la que se modifica el texto refundido de la Ley sobre Tráfico, Circulación de Vehículos a Motor y Seguridad Vial, aprobado por el Real Decreto Legislativo 6/2015, de 30 de octubre, en materia del permiso y licencia de conducción por puntos (antes denominado Proyecto de Ley por la que se modifica el texto refundido de la Ley de Tráfico, Circulación de Vehículos y Seguridad Vial, aprobado por el Real Decreto Legislativo 6/2015, de 30 de octubre, en materia del permiso y licencia de conducción por puntos).",0,0.10496409172184927,0.22392474298774165,0.671111165290409
597,121/000051,"Acuerdo de tramitación directa y en lectura única de Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco.",1,0.10380390488361381,0.24687409998535864,0.6493219951310275
598,121/000051,"Votación de conjunto del texto del Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco, por tramitarse en lectura única, teniendo en cuenta las observaciones técnicas distribuidas.",1,0.11212817304896762,0.2355834817085034,0.652288345242529
599,121/000051,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco, presentada por el Grupo Parlamentario VOX.",0,0.0731751680476396,0.23999434350962706,0.6868304884427333
600,121/000051,"Proyecto de Ley por la que se modifican la Ley 27/2014, de 27 de noviembre, del Impuesto sobre Sociedades, y el texto refundido de la Ley del Impuesto sobre la Renta de no Residentes, aprobado mediante Real Decreto Legislativo 5/2004, de 5 de marzo, en relación con las asimetrías híbridas (procedente del Real Decreto-ley 4/2021, de 9 de marzo).
Votación en bloque de las enmiendas del Senado.",0,0.06359543814332619,0.19801844935546148,0.7383861125012123
601,121/000053,"Proyecto de Ley Orgánica de aplicación del Reglamento (UE) 2017/1939 del Consejo, de 12 de octubre de 2017, por el que se establece una cooperación reforzada para la creación de la Fiscalía Europea.",0,0.1275306260142976,0.14536778816330884,0.7271015858223936
602,121/000053,Acuerdo de tramitación directa y en lectura única del Proyecto de Ley Orgánica por la que se autoriza la ratificación de cuatro enmiendas al artículo 8.2 del Estatuto de Roma de la Corte Penal Internacional.,0,0.10577911327757052,0.34722819560038426,0.5469926911220452
603,121/000053,"Votación de conjunto del texto del Proyecto de Ley Orgánica por la que se autoriza la ratificación de cuatro enmiendas al artículo 8.2 del Estatuto de Roma de la Corte Penal Internacional, por tramitarse en lectura única y por tener el mismo carácter orgánico, teniendo en cuenta las observaciones técnicas distribuidas.",0,0.11851677538197553,0.31279080894787065,0.5686924156701538
604,121/000056,"Enmienda a la totalidad de devolución al Proyecto de Ley de residuos y suelos contaminados, presentada por el Grupo Parlamentario VOX.",0,0.0786247686635428,0.39919999884669555,0.5221752324897616
605,121/000056,Proyecto de Ley de residuos y suelos contaminados para una economía circular (antes denominado Proyecto de Ley de residuos y suelos contaminados).,0,0.16052419257079278,0.3206421816008353,0.5188336258283719
606,121/000056,Proyecto de Ley de residuos y suelos contaminados para una economía circular.,0,0.09013492651576567,0.2603191077763882,0.6495459657078461
607,121/000056,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de residuos y suelos contaminados, presentada por el Grupo Parlamentario Republicano.",0,0.15056598465554447,0.38660343608754905,0.4628305792569065
608,121/000056,Votación del dictamen del Proyecto de Ley de residuos y suelos contaminados para una economía circular (antes denominado Proyecto de Ley de residuos y suelos contaminados).,1,0.17825788163774556,0.23125960967746026,0.5904825086847941
609,121/000058,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se crea el Fondo Nacional para la Sostenibilidad del Sistema Eléctrico, presentada por el Grupo Parlamentario Plural (Sr. Miquel i Valentí).",0,0.1426550541631572,0.2759967245407117,0.5813482212961311
610,121/000058,"Votación conjunta de las enmiendas a la totalidad de devolución al  Proyecto de Ley por la que se crea el Fondo Nacional para la Sostenibilidad del Sistema Eléctrico, presentadas por los Grupos Parlamentarios VOX y Plural.",0,0.0642954750594769,0.26253198209883555,0.6731725428416876
611,121/000061,Proyecto de Ley Orgánica de lucha contra el dopaje en el deporte.,0,0.08507350067086669,0.21966708001924917,0.6952594193098841
612,121/000062,Proyecto de Ley Orgánica de garantía integral de la libertad sexual.,0,0.06109204293152456,0.2589168741843337,0.6799910828841418
613,121/000062,"Proyecto de Ley Orgánica de garantía integral de la libertad sexual.
Votación de la enmienda.",0,0.05929972418867942,0.23012065546921032,0.7105796203421103
614,121/000062,Votación de conjunto del Proyecto de Ley Orgánica de garantía integral de la libertad sexual.,0,0.07797997656582176,0.23209696840817473,0.6899230550260035
615,121/000063,"Proyecto de Ley de medidas urgentes para la reducción de la temporalidad en el empleo público (procedente del Real Decreto-ley 14/2021, de 6 de julio).",0,0.16812935850968205,0.21939688952523248,0.6124737519650855
616,121/000063,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de medidas urgentes para la reducción de la temporalidad en el empleo público (procedente del Real Decreto-ley 14/2021, de 6 de julio), presentada por el Grupo Parlamentario Republicano.",0,0.13378267595103535,0.29086821693920417,0.5753491071097605
617,121/000063,"Votación de la enmienda a la totalidad de texto alternativo al Proyecto de Ley de medidas urgentes para la reducción de la temporalidad en el empleo público (procedente del Real Decreto-ley 14/2021, de 6 de julio), presentada por el Grupo Parlamentario Mixto (Sra. Vehí Cantenys y Sr. Botran Pahissa).",0,0.1414643973700928,0.24049540171627573,0.6180402009136314
618,121/000064,Proyecto de Ley de Memoria Democrática.,0,0.06932246260007073,0.3165928408223297,0.6140846965775996
619,121/000064,Votación del dictamen del Proyecto de Ley de Memoria Democrática.,0,0.13002554214449585,0.26862058067324296,0.6013538771822612
620,121/000065,"Votación de la enmienda a la totalidad de texto alternativo al Proyecto de Ley por la que se actúa sobre la retribución del CO2 no emitido del mercado eléctrico, presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.11520633518806832,0.31254153555178626,0.5722521292601455
621,121/000066,Proyecto de Ley de garantía del poder adquisitivo de las pensiones y de otras medidas de refuerzo de la sostenibilidad financiera y social del sistema público de pensiones.,0,0.12450061971358468,0.2727416836952147,0.6027576965912007
622,121/000066,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de garantía del poder adquisitivo de las pensiones y de otras medidas de refuerzo de la sostenibilidad financiera y social del sistema público de pensiones, presentada por el Grupo Parlamentario Republicano.",0,0.12808114321427602,0.3281799425575005,0.5437389142282235
623,121/000066,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley de garantía del poder adquisitivo de las pensiones y de otras medidas de refuerzo de la sostenibilidad financiera y social del sistema público de pensiones, presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.08469361678907478,0.26471350119262643,0.6505928820182988
624,121/000067,Proyecto de Ley Orgánica de ordenación e integración de la Formación Profesional.,0,0.10403442496816426,0.2670158041904029,0.6289497708414329
625,121/000068,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley de convivencia universitaria, presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.10170702496129218,0.3016159519664384,0.5966770230722694
626,121/000070,Anexos  null,0,0.03563880421016638,0.253156479947176,0.7112047158426577
627,121/000070,Anexos I a XIV.  Votación del Dictamen de los Anexos I a XIV.,0,0.06616018925426409,0.2355346965951807,0.6983051141505552
628,121/000070,"Disposiciones Adicionales, Transitorias, Derogatorias y Finales  Votación del Dictamen de las Disposiciones Adicionales, Transitorias, Derogatoria y Finales.",0,0.1027085771262335,0.24990600134825064,0.6473854215255158
629,121/000070,"Disposiciones adicionales, transitorias, derogatoria y finales  null",0,0.05943119278090383,0.3356936168258817,0.6048751903932145
630,121/000070,"Entidades del Sector Público Administrativo, Empresarial y Fundacional y Anexo de Inversiones Reales  Votación del Dictamen de las Entidades del Sector Público Administrativo, Empresarial y Fundacional y Anexo de Inversiones Reales.",0,0.11394888735500588,0.24099026156630687,0.6450608510786873
631,121/000070,"Entidades del Sector Público administrativo, empresarial y fundacional  null",0,0.06732834741279607,0.27223137599777714,0.6604402765894267
632,121/000070,Ingresos del Estado  Votación del Dictamen de Ingresos del Estado.,0,0.11211148357094966,0.35323796879061825,0.5346505476384321
633,121/000070,Preámbulo  Votación del Dictamen del Preámbulo.,0,0.06551976435040725,0.27881333666752534,0.6556668989820674
634,121/000070,Sección 01 (Casa de S.M. El Rey)  Votación del Dictamen de la Sección 01 (Casa de S.M. El Rey).,0,0.1880793916753586,0.2272292959182988,0.5846913124063426
635,121/000070,Sección 01 (Casa de S.M. El Rey)  null,0,0.1300966518045806,0.27286494673687334,0.597038401458546
636,121/000070,Sección 02 (Cortes Generales)  Votación del Dictamen de la Sección 02 (Cortes Generales).,0,0.16968129024087497,0.27301459643537856,0.5573041133237464
637,121/000070,Sección 03 (Tribunal de Cuentas)  Votación del Dictamen de la Sección 03 (Tribunal de Cuentas).,0,0.17779941973993887,0.25884723696355916,0.563353343296502
638,121/000070,Sección 04 (Tribunal Constitucional)  Votación del Dictamen de la Sección 04 (Tribunal Constitucional),0,0.15534109642286217,0.24529802890521765,0.5993608746719201
639,121/000070,Sección 05 (Consejo de Estado)  Votación del Dictamen de la Sección 05 (Consejo de Estado).,0,0.16665519332730258,0.28694496239182254,0.5463998442808748
640,121/000070,Sección 06 (Deuda Pública)  Votación del Dictamen de la Sección 06 (Deuda Pública).,0,0.14495575462794913,0.3094376969715646,0.5456065484004863
641,121/000070,Sección 06 (Deuda Pública)  null,0,0.11701085108393795,0.29763566067453445,0.5853534882415276
642,121/000070,Sección 07 (Clases Pasivas)  Votación del Dictamen de la Sección 07 (Clases Pasivas).,0,0.1287940862534198,0.2028225623626817,0.6683833513838985
643,121/000070,Sección 08 (Consejo General del Poder Judicial)  Votación del Dictamen de la Sección 08 (Consejo General del Poder Judicial).,0,0.16419932515500188,0.2495258703837694,0.5862748044612287
644,121/000070,Sección 08 (Consejo General del Poder Judicial)  null,0,0.1394821651284162,0.2873183564893497,0.5731994783822341
645,121/000070,Sección 09 (Aportaciones al Mutualismo Administrativo)  Votación del Dictamen de la Sección 09 (Aportaciones al Mutualismo Administrativo).,0,0.17740019834630036,0.2023708783028029,0.6202289233508967
646,121/000070,Sección 10 (Contratación centralizada)  Votación del Dictamen de la Sección 10 (Contratación centralizada),0,0.13562678011950086,0.2655027614396104,0.5988704584408888
647,121/000070,"Sección 12 (Ministerio de Asuntos Exteriores, Unión Europea y Cooperación)  Votación del Dictamen de la Sección 12 (Ministerio de Asuntos Exteriores, Unión Europea y cooperación).",0,0.2071957797808906,0.1900766795360825,0.6027275406830269
648,121/000070,"Sección 12 (Ministerio de Asuntos Exteriores, Unión Europea y Cooperación)  null",0,0.1657098051295415,0.21724829368959997,0.6170419011808586
649,121/000070,Sección 13 (Ministerio de Justicia)  Votación del Dictamen de la Sección 13 (Ministerio de Justicia).,0,0.19198130966488716,0.2758872924257798,0.5321313979093331
650,121/000070,Sección 13 (Ministerio de Justicia)  null,0,0.2193985170115036,0.22718282047892507,0.5534186625095714
651,121/000070,Sección 14 (Ministerio de Defensa)  Votación del Dictamen de la Sección 14 (Ministerio de Defensa).,0,0.16084697861981662,0.26302655226044863,0.5761264691197348
652,121/000070,Sección 14 (Ministerio de Defensa)  null,0,0.15000598656288625,0.26167375736070575,0.588320256076408
653,121/000070,Sección 15 (Ministerio de Hacienda y Función Pública)  Votación del Dictamen de la Sección 15 (Ministerio de Hacienda y Función Pública).,0,0.1662718189865023,0.24043082095291526,0.5932973600605824
654,121/000070,Sección 15 (Ministerio de Hacienda y Función Pública)  null,0,0.14733528767182985,0.256210524540188,0.5964541877879822
655,121/000070,Sección 16 (Ministerio del Interior)  Votación del Dictamen de la Sección 16 (Ministerio del Interior).,0,0.15175365652925227,0.2814195170612568,0.5668268264094909
656,121/000070,Sección 16 (Ministerio del Interior)  null,0,0.19127475887419057,0.24245505923181448,0.5662701818939949
657,121/000070,"Sección 17 (Ministerio de Transportes, Movilidad y Agenda Urbana)  Votación del Dictamen de la Sección 17 (Ministerio de Transportes, Movilidad y Agenda Urbana).",0,0.1548570656471144,0.23358889041398598,0.6115540439388997
658,121/000070,"Sección 17 (Ministerio de Transportes, Movilidad y Agenda Urbana)  null",0,0.14550139763575498,0.21854759280567393,0.6359510095585711
659,121/000070,Sección 18 (Ministerio de Educación y Formación Profesional)  Votación del Dictamen de la Sección 18 (Ministerio de Educación y Formación Profesional).,0,0.15343490313987895,0.21287420952027075,0.6336908873398502
660,121/000070,Sección 18 (Ministerio de Educación y Formación Profesional)  null,0,0.15981486055534275,0.2444046591616933,0.5957804802829639
661,121/000070,Sección 19 (Ministerio de Trabajo y Economía Social)  Votación del Dictamen de la Sección 19 (Ministerio de Trabajo y Economía Social).,0,0.1720653458658153,0.23289811886767792,0.5950365352665068
662,121/000070,Sección 19 (Ministerio de Trabajo y Economía Social)  null,0,0.17976190072750078,0.23154378930319236,0.5886943099693068
663,121/000070,"Sección 20 (Ministerio de Industria, Comercio y Turismo)  Votación del Dictamen de la Sección 20 (Ministerio de Industria, Comercio y Turismo).",0,0.1551793477942767,0.2241416861174418,0.6206789660882815
664,121/000070,"Sección 20 (Ministerio de Industria, Comercio y Turismo)  null",0,0.12547053946414585,0.2295156005446622,0.645013859991192
665,121/000070,"Sección 21 (Ministerio de Agricultura, Pesca y Alimentación)  Votación del Dictamen de la Sección 21 (Ministerio de Agricultura, Pesca y Alimentación)",0,0.17851373246529648,0.23213542144677218,0.5893508460879313
666,121/000070,"Sección 21 (Ministerio de Agricultura, Pesca y Alimentación)  null",0,0.19533603490532842,0.20817328969783924,0.5964906753968323
667,121/000070,Sección 22 (Ministerio de Política Territorial)  Votación del Dictamen de la Sección 22 (Ministerio de Política Territorial).,0,0.1393098944853915,0.24598664193174735,0.6147034635828612
668,121/000070,Sección 22 (Ministerio de Política Territorial)  null,0,0.14000797295847572,0.22937362098422562,0.6306184060572987
669,121/000070,Sección 23 (Ministerio para la Transición Ecológica y el Reto Demográfico)  Votación del Dictamen de la Sección 23 (Ministerio para la Transición Ecológica y el Reto Demográfico).,0,0.13703922334405405,0.20503428468275778,0.6579264919731882
670,121/000070,Sección 23 (Ministerio para la Transición Ecológica y el Reto Demográfico)  null,0,0.09155982560868317,0.27382878873155875,0.634611385659758
671,121/000070,Sección 24 (Ministerio de Cultura y Deporte)  Votación del Dictamen de la Sección 24 (Ministerio de Cultura y Deporte).,0,0.145889895524528,0.21291538135105118,0.6411947231244208
672,121/000070,Sección 24 (Ministerio de Cultura y Deporte)  null,0,0.13948550082876268,0.2187167681824704,0.6417977309887669
673,121/000070,"Sección 25 (Ministerio de la Presidencia, Relaciones con las Cortes y Memoria Democrática)  Votación del Dictamen de la Sección 25 (Ministerio de la Presidencia, Relaciones con las Cortes y Memoria Democrática).",0,0.1532305614118469,0.25525061774669855,0.5915188208414546
674,121/000070,"Sección 25 (Ministerio de la Presidencia, Relaciones con las Cortes y Memoria Democrática)  null",0,0.12030280114563706,0.3061738012778045,0.5735233975765583
675,121/000070,Sección 26 (Ministerio de Sanidad)  Votación del Dictamen de la Sección 26 (Ministerio de Sanidad).,0,0.13843801745451725,0.2614084333259426,0.6001535492195401
676,121/000070,Sección 26 (Ministerio de Sanidad)  null,0,0.15469020867630406,0.24659933760571798,0.5987104537179779
