,id,initiative,llama3_8b_vote,llama3_8b_for_prob,llama3_8b_against_prob,llama3_8b_abstain_prob
749,121/000091,"Proyecto de Ley de modificación de la Ley 36/2015, de 28 de septiembre, de Seguridad Nacional.",0,0.6199472447319528,0.08854621380597583,0.2915065414620714
750,121/000092,"Proyecto de Ley por la que se modifica la Ley 14/2011, de 1 de junio, de la Ciencia, la Tecnología y la Innovación.",0,0.6087685278645244,0.014329616447175798,0.3769018556882998
751,121/000092,"Proyecto de Ley por la que se modifica la Ley 14/2011, de 1 de junio, de la Ciencia, la Tecnología y la Innovación.
Votación de la enmienda.",0,0.6585220056958723,0.02036652095781627,0.3211114733463115
752,121/000092,"Votación de las solicitudes de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se modifica la Ley 14/2011, de 1 de junio, de la Ciencia, la Tecnología y la Innovación, presentadas por los Grupos Parlamentarios Plural y Popular en el Congreso.",1,0.30639785358892535,0.09460262373122016,0.5989995226798545
753,121/000092,"Votación del dictamen del Proyecto de Ley por la que se modifica la Ley 14/2011, de 1 de junio, de la Ciencia, la Tecnología y la Innovación, con la incorporación de las correcciones técnicas distribuidas.",1,0.2774764761768535,0.022405841969423496,0.700117681853723
754,121/000093,"Proyecto de Ley de regulación para el impulso de los planes de pensiones de empleo, por el que se modifica el texto refundido de la Ley de Regulación de los Planes y Fondos de Pensiones, aprobado por Real Decreto Legislativo 1/2002, de 29 de noviembre.",1,0.022418252976774494,0.04045864838121599,0.9371230986420095
755,121/000093,"Votación del dictamen del Proyecto de Ley de regulación para el impulso de los planes de pensiones de empleo, por el que se modifica el texto refundido de la Ley de Regulación de los Planes y Fondos de Pensiones, aprobado por Real Decreto Legislativo 1/2002, de 29 de noviembre.",1,0.08906234735688691,0.05897764737995971,0.8519600052631534
756,121/000094,Votación del dictamen del Proyecto de Ley sobre precursores de explosivos.,0,0.47509531219312157,0.0454744397399425,0.4794302480669359
757,121/000095,"Proyecto de Ley por la que se modifica la Ley 13/2011, de 27 de mayo, de regulación del juego.",0,0.4602940786639879,0.05180810935283889,0.48789781198317317
758,121/000095,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se modifica la Ley 13/2011, de 27 de mayo, de regulación del juego, presentada por el Grupo Parlamentario Republicano.",0,0.4663967747643538,0.0929933701874764,0.4406098550481698
759,121/000095,"Votación del dictamen del Proyecto de Ley por la que se modifica la Ley 13/2011, de 27 de mayo, de regulación del juego.",0,0.5569447762830664,0.022820621322873713,0.42023460239405996
760,121/000096,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se adoptan medidas urgentes de apoyo al sector agrario por causa de la sequía (procedente del Real Decreto-ley 4/2022, de 15 de marzo), presentada por el Grupo Parlamentario Plural.",1,0.0154480038956458,0.04350793359492143,0.9410440625094327
761,121/000097,Proyecto de Ley de medidas de eficiencia procesal del servicio público de Justicia.,1,0.0023222084850660104,0.005545136474865098,0.9921326550400689
762,121/000099,"Proyecto de Ley Orgánica por la que se establecen normas que faciliten el uso de información financiera y de otro tipo para la prevención, detección, investigación o enjuiciamiento de infracciones penales, de modificación de la Ley Orgánica 8/1980, de 22 de septiembre, de Financiación de las Comunidades Autónomas y otras disposiciones conexas y de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal (antes denominado Proyecto de Ley Orgánica por la que se establecen normas que faciliten el uso de información financiera y de otro tipo para la prevención, detección, investigación o enjuiciamiento de infracciones penales).",1,0.022197511423823525,0.19816224788836354,0.7796402406878129
763,121/000100,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se adoptan medidas urgentes en el marco del Plan Nacional de respuesta a las consecuencias económicas y sociales de la guerra en Ucrania (procedente del Real Decreto-ley 6/2022, de 29 de marzo), presentada por el Grupo Parlamentario Plural.",1,0.023285743143108842,0.04367105537743245,0.9330432014794587
764,121/000102,Proyecto de Ley de pesca sostenible e investigación pesquera.,1,0.00026186331441179227,0.00043871126539566903,0.9992994254201926
765,121/000102,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de pesca sostenible e investigación pesquera, presentada por el Grupo Parlamentario Republicano.",0,0.40311723008607,0.1250460316082774,0.47183673830565265
766,121/000102,Votación del dictamen del Proyecto de Ley de pesca sostenible e investigación pesquera.,1,0.16547380397025072,0.03159428650950115,0.8029319095202482
767,121/000103,Proyecto de Ley de institucionalización de la evaluación de políticas públicas en la Administración General del Estado.,1,0.016571091241490303,0.011487990837704796,0.971940917920805
768,121/000103,"Proyecto de Ley de institucionalización de la evaluación de políticas públicas en la Administración General del Estado.
Votación de la enmienda.",1,0.07511825421422909,0.05686457947827936,0.8680171663074916
769,121/000103,"Votación de las solicitudes de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de institucionalización de la evaluación de políticas públicas en la Administración General del Estado, presentadas por los Grupos Parlamentarios Republicano y Plural.",1,0.10459111535748448,0.09981340796829735,0.7955954766742181
770,121/000103,Votación del dictamen del Proyecto de Ley de institucionalización de la evaluación de políticas públicas en la Administración General del Estado.,1,0.34797076544157324,0.02849642964689897,0.6235328049115278
771,121/000104,Proyecto de Ley por la que se regulan los servicios de atención a la clientela.,1,0.011015908560288163,0.010633121004004778,0.9783509704357071
772,121/000104,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se regulan los servicios de atención a la clientela, presentada por el Grupo Parlamentario Republicano.",0,0.6564474691784148,0.06047275209980146,0.2830797787217837
773,121/000104,Votación del dictamen del Proyecto de Ley por la que se regulan los servicios de atención a la clientela.,1,0.359108694332137,0.01821151364850382,0.6226797920193592
774,121/000105,Proyecto de Ley de Cooperación para el Desarrollo Sostenible y la Solidaridad Global.,1,0.011221324291172268,0.004637627682640971,0.9841410480261867
775,121/000105,Votación del dictamen del Proyecto de Ley de Cooperación para el Desarrollo Sostenible y la Solidaridad Global.,1,0.3293961151641631,0.035341444664522936,0.635262440171314
776,121/000106,"Proyecto de Ley por la que se adapta el ordenamiento nacional al Reglamento (UE) 2018/1727 del Parlamento Europeo y del Consejo, de 14 de noviembre de 2018, sobre Eurojust, y se regulan los conflictos de jurisdicción, las redes de cooperación jurídica internacional y el personal dependiente del Ministerio de Justicia en el exterior.",1,0.006418334497001754,0.010741123366975896,0.9828405421360223
777,121/000106,"Votación del dictamen del Proyecto de Ley por la que se adapta el ordenamiento nacional al Reglamento (UE) 2018/1727 del Parlamento Europeo y del Consejo, de 14 de noviembre de 2018, sobre Eurojust, y se regulan los conflictos de jurisdicción, las redes de cooperación jurídica internacional y el personal dependiente del Ministerio de Justicia en el exterior.",1,0.04350104808218037,0.029146061555941228,0.9273528903618784
778,121/000107,Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario.,1,1.9443232107661196e-05,0.00013403070553116877,0.9998465260623611
779,121/000107,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario, presentada por el Grupo Parlamentario Republicano.",1,0.025732611636405396,0.05802490153925788,0.9162424868243367
780,121/000107,Votación del dictamen del Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario.,1,0.016087615561235225,0.013567595592235193,0.9703447888465295
781,121/000108,Proyecto de Ley por la que se regulan el sistema de gestión de la Política Agrícola Común y otras materias conexas.,1,0.17313120767931886,0.032034794299014215,0.7948339980216669
782,121/000108,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se regulan el sistema de gestión de la Política Agrícola Común y otras materias conexas, presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",0,0.542623859274797,0.04286918191497031,0.4145069588102328
783,121/000108,Votación del dictamen del Proyecto de Ley por la que se regulan el sistema de gestión de la Política Agrícola Común y otras materias conexas.,0,0.7063754235352749,0.016322381426561373,0.2773021950381637
784,121/000109,"Votación de conjunto del Proyecto de Ley Orgánica complementaria de la Ley General de Telecomunicaciones, de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, por tener el mismo carácter orgánico.",1,0.060722720526766076,0.12051146096036278,0.8187658185128711
785,121/000110,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley por la que se modifican diversas normas para consolidar la equidad, universalidad y cohesión del Sistema Nacional de Salud, presentadas por los Grupos Parlamentarios Ciudadanos y VOX.",0,0.3369572233701306,0.20084078710810224,0.4622019895217671
786,121/000111,Proyecto de Ley Orgánica del Sistema Universitario.,1,0.30039526114792225,0.030153289153547782,0.66945144969853
787,121/000111,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley Orgánica del Sistema Universitario, presentadas por los Grupos Parlamentarios Popular en el Congreso, Vox y Plural (Sra. Illamola Dausà).",0,0.35571198883451055,0.30451197408784675,0.3397760370776427
788,121/000111,"Votación de conjunto del Proyecto de Ley Orgánica del Sistema Universitario, por tener la misma carácter orgánico.",1,0.1404296212212767,0.051393002455066665,0.8081773763236566
789,121/000112,Proyecto de Ley de Empleo.,1,0.09962049245015042,0.02028034436647588,0.8800991631833737
790,121/000112,Votación del dictamen del Proyecto de Ley de Empleo.,0,0.43692717092338873,0.0377911321849942,0.5252816968916171
791,121/000113,Proyecto de Ley para la igualdad real y efectiva de las personas trans y para la garantía de los derechos de las personas LGTBI.,1,2.7657529199333526e-06,9.292364922376866e-06,0.9999879418821577
792,121/000113,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley para la igualdad real y efectiva de las personas trans y para la garantía de los derechos de las personas LGTBI, presentadas por los Grupos Parlamentarios Popular en el Congreso y VOX.",1,0.04153754804993061,0.1199810575138597,0.8384813944362097
793,121/000113,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley para la igualdad real y efectiva de las personas trans y para la garantía de los derechos de las personas LGTBI, presentada por el Grupo Parlamentario Popular en el Congreso.",1,0.0006072616315405467,0.004243400284944039,0.9951493380835155
794,121/000113,Votación del dictamen del Proyecto de Ley para la igualdad real y efectiva de las personas trans y para la garantía de los derechos de las personas LGTBI.,1,7.33205921661118e-06,3.2529780526653096e-05,0.9999601381602568
795,121/000114,Proyecto de Ley de los Mercados de Valores y de los Servicios de Inversión.,1,0.16892778799625038,0.03967928971090021,0.7913929222928494
796,121/000114,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de los Mercados de Valores y de los Servicios de Inversión, presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",0,0.4636853494800552,0.09753300323356047,0.43878164728638436
797,121/000114,"Votación del dictamen del Proyecto de Ley de los Mercados de Valores y de los Servicios de Inversión, con la incorporación de las correcciones técnicas distribuidas.",1,0.22947642304018817,0.036848562003593786,0.733675014956218
798,121/000115,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se adoptan y se prorrogan determinadas medidas para responder a las consecuencias económicas y sociales de la guerra en Ucrania, para hacer frente a situaciones de vulnerabilidad social y económica, y para la recuperación económica y social de la isla de La Palma (procedente del Real Decreto-ley 11/2022, de 25 de junio), presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",1,0.039968686205442104,0.0354156258196874,0.9246156879748705
799,121/000116,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de Medidas de Eficiencia Digital del Servicio Público de Justicia, presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",0,0.35010906953573634,0.11019900193308137,0.5396919285311823
800,121/000117,"Proyecto de Ley de protección de los derechos y el bienestar de los animales (antes denominado Proyecto de Ley de protección, derechos y bienestar de los animales).",1,0.00016191514949096374,0.0002742339535102214,0.9995638508969988
801,121/000117,Proyecto de Ley de protección de los derechos y el bienestar de los animales.,1,7.925026202210746e-06,5.204117868594196e-05,0.9999400337951119
802,121/000117,"Proyecto de Ley de protección, derechos y bienestar de los animales.",1,4.687598275052161e-06,3.845469391789294e-05,0.9999568577078071
803,121/000117,"Votación del dictamen del Proyecto de Ley de protección de los derechos y el bienestar de los animales (antes denominado Proyecto de Ley de protección, derechos y bienestar de los animales).",1,0.00203943375004867,0.0024582279237939848,0.9955023383261573
804,121/000118,"Proyecto de Ley Orgánica de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de maltrato animal.",1,0.00016356700659174507,0.000504115408218713,0.9993323175851896
805,121/000118,"Proyecto de Ley Orgánica de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de maltrato animal.
Votación en bloque de las enmiendas.",1,0.0034130850973394986,0.0053488636351647,0.9912380512674958
806,121/000118,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley Orgánica de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de maltrato animal, presentadas por los Grupos Parlamentarios Popular en el Congreso y VOX.",1,0.103315739083211,0.119153573869313,0.777530687047476
807,121/000118,"Votación de conjunto del Proyecto de Ley Orgánica de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de maltrato animal, por tener la misma carácter orgánico.",1,0.002837720036834921,0.007417068995488203,0.9897452109676769
808,121/000119,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se establece un nuevo sistema de cotización para los trabajadores por cuenta propia o autónomos y se mejora la protección por cese de actividad (procedente del Real Decreto-ley 13/2022, de 26 de julio), presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",1,0.1721598475170103,0.16061132282436522,0.6672288296586245
809,121/000120,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de medidas de sostenibilidad económica en el ámbito del transporte, en materia de becas y ayudas al estudio, así como de medidas de ahorro, eficiencia energética y de reducción de la dependencia energética del gas natural (procedente del Real Decreto-ley 14/2022, de 1 de agosto), presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",0,0.4554131395549828,0.09714438906493043,0.44744247138008675
810,121/000121,"Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra.",1,0.026354739184030244,0.026159236572013304,0.9474860242439564
811,121/000121,"Votación de conjunto del texto del Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra, por tramitarse en lectura única, teniendo en cuenta las correcciones técnicas distribuidas.",1,0.21885041439566005,0.016649160116069206,0.7645004254882707
812,121/000121,"Votación de la enmienda a la totalidad al Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra, presentada por el Grupo Parlamentario VOX.",0,0.612893844981551,0.11458874856693253,0.2725174064515165
813,121/000122,"Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 2/2010, de 3 de marzo, de salud sexual y reproductiva y de la interrupción voluntaria del embarazo.",0,0.4208515348793676,0.2481511628483286,0.3309973022723038
814,121/000122,"Votación de conjunto del Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 2/2010, de 3 de marzo, de salud sexual y reproductiva y de la interrupción voluntaria del embarazo, por tener la misma carácter orgánico.",1,0.19130994734100962,0.23762615576650695,0.5710638968924834
815,121/000123,Proyecto de Ley reguladora de la protección de las personas que informen sobre infracciones normativas y de lucha contra la corrupción.,1,0.0002501398880708106,0.0015050827721357395,0.9982447773397934
816,121/000123,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley reguladora de la protección de las personas que informen sobre infracciones normativas y de lucha contra la corrupción, presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",1,0.19064570919245646,0.09301571257843948,0.7163385782291041
817,121/000123,Votación del dictamen del Proyecto de Ley reguladora de la protección de las personas que informen sobre infracciones normativas y de lucha contra la corrupción.,1,0.12458356232260409,0.03126528937349098,0.8441511483039049
818,121/000124,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley para la mejora de las condiciones de trabajo y de Seguridad Social de las personas trabajadoras al servicio del hogar (procedente del Real Decreto-ley 16/2022, de 6 de septiembre), presentada por el Grupo Parlamentario Plural (Sr. Boadella i Esteve).",1,0.08213747491382174,0.08255423524001729,0.835308289846161
819,121/000126,"Proyecto de Ley de trasposición de Directivas de la Unión Europea en materia de accesibilidad de determinados productos y servicios, migración de personas altamente cualificadas, tributaria y digitalización de actuaciones notariales y registrales; y por la que se modifica la Ley 12/2011, de 27 de mayo, sobre responsabilidad civil por daños nucleares o producidos por materiales radiactivos.",1,0.05411241589599568,0.03317213783138449,0.9127154462726198
820,121/000127,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 18/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Andalucía y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.172704887795404,0.5277711556103793,0.2995239565942167
821,121/000128,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 26/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Canarias y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.17966760649463231,0.5527556049008532,0.26757678860451456
822,121/000129,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 16/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Cataluña y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.11761257502948304,0.6662948358639219,0.216092589106595
823,121/000130,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 23/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunitat Valenciana y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",0,0.3061262391725221,0.34716495610736037,0.34670880472011756
824,121/000131,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 17/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Galicia y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.23941244327120434,0.4334051676456074,0.3271823890831883
825,121/000132,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifica la Ley 28/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de las Illes Balears y de fijación del alcance y condiciones de dicha cesión, presentada por el Grupo Parlamentario VOX.",-1,0.27014607779840444,0.4466613759391537,0.28319254626244184
826,121/000133,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se aprueban medidas de refuerzo de la protección de los consumidores de energía y de contribución a la reducción del consumo de gas natural en aplicación del ""Plan + seguridad para tu energía (+SE)"", así como medidas en materia de retribuciones del personal al servicio del sector público y de protección de las personas trabajadoras agrarias eventuales afectadas por la sequía (procedente del Real Decreto-ley 18/2022, de 18 de octubre), presentada por el Grupo Parlamentario Plural (Sr. Bel Accensi).",1,0.1206731493945468,0.06679039991192201,0.8125364506935312
827,121/000134,Proyecto de Ley por la que se crea la Autoridad Administrativa Independiente de Defensa del Cliente Financiero para la resolución extrajudicial de conflictos entre las entidades financieras y sus clientes.,1,0.0003904372885232482,0.004271684467745508,0.9953378782437312
828,121/000134,"Votación del Dictamen del Proyecto de Ley por la que se crea la Autoridad Administrativa Independiente de Defensa del Cliente Financiero para la resolución extrajudicial de conflictos entre las entidades financieras y sus clientes, teniendo en cuenta las correcciones técnicas distribuidas.",1,0.027338389180194007,0.044702168988803685,0.9279594418310023
829,121/000136,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de Movilidad Sostenible, presentada por el Grupo Parlamentario Plural (Sr. Errejón Galván).",1,0.2212899432285908,0.08395538357842829,0.6947546731929809
830,121/000137,Proyecto de Ley del Cine y de la Cultura Audiovisual.,1,0.01650005809722408,0.007864937526393752,0.9756350043763822
831,121/000138,"Proyecto de Ley de creación de la Oficina Española de Derechos de Autor y Conexos, O.A.",1,0.07939466086483808,0.025045173308947146,0.8955601658262148
832,121/000139,"Proyecto de Ley por la que se modifica la Ley 58/2003, de 17 de diciembre, General Tributaria, en transposición de la Directiva (UE) 2021/514 del Consejo de 22 de marzo de 2021 por la que se modifica la Directiva 2011/16/UE relativa a la cooperación administrativa en el ámbito de la fiscalidad.",1,0.007800407702623598,0.011441332038247503,0.9807582602591289
833,121/000142,"Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra.",1,0.026354739184030244,0.026159236572013304,0.9474860242439564
834,121/000142,"Votación de conjunto del texto del Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra, por tramitarse en lectura única, teniendo en cuenta las correcciones técnicas distribuidas.",1,0.21885041439566005,0.016649160116069206,0.7645004254882707
835,121/000142,"Votación de las enmiendas a la totalidad al Proyecto de Ley por la que se modifica la Ley 28/1990, de 26 de diciembre, por la que se aprueba el Convenio Económico entre el Estado y la Comunidad Foral de Navarra, presentadas por los Grupos Parlamentarios Ciudadanos y VOX.",0,0.5954914619900784,0.10087072355688063,0.303637814453041
836,121/000143,"Votación de conjunto del texto del Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco, por tramitarse en lectura única, teniendo en cuenta las correcciones técnicas distribuidas.",1,0.24526707329439948,0.02136198110348009,0.7333709456021205
837,121/000143,"Votación de las enmiendas a la totalidad al Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco, presentadas por los Grupos Parlamentarios Ciudadanos y VOX.",0,0.5802934597258373,0.10458216230877726,0.31512437796538545
838,121/000144,Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2022-2026.,1,0.019782575524570415,0.013987975727026822,0.9662294487484028
839,121/000144,"Votación de conjunto del texto del Proyecto de Ley por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2022-2026, por tramitarse en lectura única, teniendo en cuenta las correcciones técnicas distribuidas.",1,0.20763194819129402,0.0386981704080538,0.7536698814006522
840,121/000144,"Votación de las enmiendas a la totalidad al Proyecto de Ley por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2022-2026, presentadas por los Grupos Parlamentarios Ciudadanos y VOX.",0,0.45562401214163223,0.21122194088415108,0.3331540469742167
841,121/000150,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de medidas urgentes para la ampliación de derechos de los pensionistas, la reducción de la brecha de género y el establecimiento de un nuevo marco de sostenibilidad del sistema público de pensiones (procedente del Real Decreto-ley 2/2023, de 16 de marzo), presentada por el Grupo Parlamentario Plural (Sres. Boadella Esteve y Bel Accensi).",1,0.2107925263300439,0.08635010068652205,0.7028573729834341
842,121/000153,"Votación de las solicitudes de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales, presentadas por los Grupos Parlamentarios Plural (Sra. Nogueras i Camero) y Popular en el Congreso.",1,0.03966607126112909,0.029547076735803927,0.930786852003067
843,122/000001,"Proposición de Ley del Grupo Parlamentario Socialista, sobre la suspensión del calendario de la implantación de la Ley Orgánica 8/2013, de 9 de diciembre, para la Mejora de la Calidad Educativa (Orgánica).",1,0.04310004880640748,0.26182302122904516,0.6950769299645474
844,122/000002,"Proposición de Ley el Grupo Parlamentario Vasco (EAJ-PNV), de modificación de la Ley 11/2002, de 6 de mayo, reguladora del Centro Nacional de Inteligencia; y de la Ley Orgánica 2/2002, de 6 de mayo, reguladora del control judicial previo del Centro Nacional de Inteligencia.",0,0.5573021813824809,0.154170696973849,0.28852712164367017
845,122/000003,"Proposición de Ley del Grupo Parlamentario Vasco (EAJ-PNV), de reforma de la Ley Orgánica 4/2015, de 30 de marzo, de protección de la seguridad ciudadana (Orgánica).",0,0.5962877288835305,0.07141323072486908,0.33229904039160035
846,122/000003,"Votación de la enmienda a la totalidad de texto alternativo a la Proposición de Ley Orgánica de reforma de la Ley Orgánica 4/2015, de 30 de marzo, de protección de la seguridad ciudadana, presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.6450079209062626,0.0639496700421724,0.29104240905156503
847,122/000004,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",1,0.32112765770412466,0.09713518389825841,0.581737158397617
848,122/000004,"Proposición de Ley Orgánica del Grupo Parlamentario Vasco (EAJ-PNV), de reforma de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",0,0.5582334731111163,0.09430832039534202,0.34745820649354175
849,122/000004,"Acuerdo de tramitación directa y en lectura única de la Proposición de Ley sobre la modificación de la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",1,0.0005777486613737775,0.0020780226780957598,0.9973442286605304
850,122/000004,"Proposición de Ley del Grupo Parlamentario Socialista, sobre la modificación de la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",1,9.46852281522717e-05,0.0008285595777483211,0.9990767551940994
851,122/000004,"Proposición de Ley por la que se modifica la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",1,0.0002917282574652909,0.003736977716698899,0.9959712940258358
852,122/000004,"Proposición de Ley sobre la modificación de la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",1,0.00030439673181729206,0.004082673676979891,0.9956129295912028
853,122/000006,"Proposición de Ley del Grupo Parlamentario Plurinacional SUMAR, Orgánica de reforma de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal para la protección de la libertad de expresión.",1,0.09277549773958273,0.10512147155686859,0.8021030307035487
854,122/000007,"Proposición de Ley del Grupo Parlamentario de Esquerra Republicana, Orgánica por la que se modifica la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para ampliar el derecho de sufragio activo a los mayores de 16 años.",1,0.00034822394338560264,0.030271157107416426,0.969380618949198
855,122/000007,"Proposición de Ley del Grupo Parlamentario Republicano, para garantizar el derecho a la autonomía de la voluntad de los y las deportistas.",1,0.0033417024361220536,0.007331299257653571,0.9893269983062244
856,122/000008,"Enmienda a la totalidad de texto alternativo a la Proposición de Ley Orgánica de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, relativa a la mejora de la justicia universal, presentada por el Grupo Parlamentario Popular en el Congreso.",0,0.2995279149837648,0.23174158493269678,0.46873050008353845
857,122/000008,"Proposición de Ley Orgánica del Grupo Parlamentario de Esquerra Republicana, de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, relativa a la mejora de la justicia universal.",1,0.1837402049426469,0.08631533630452579,0.7299444587528273
